matchId,passEventId,passTeamId,passPlayerId,passTimeSeconds,startX,startY,endX,endY,becameShot,shotId_1,shotX_1,shotY_1,shotIsGoal_1,shotXG_1,shotId_2,shotX_2,shotY_2,shotIsGoal_2,shotXG_2,shotId_3,shotX_3,shotY_3,shotIsGoal_3,shotXG_3,shotId_4,shotX_4,shotY_4,shotIsGoal_4,shotXG_4,model_xG_1,model_xG_2,model_xG_3,model_xG_4
5588080,2263271577,1616,447424,4533,85,38,85,43,True,2263271581.0,81.0,41.0,False,0.01756,,,,,,,,,,,,,,,,0.0717085970414092,,,
5588080,2263271539,1611,243588,4762,32,70,42,64,True,2263271549.0,83.0,48.0,False,0.1533,,,,,,,,,,,,,,,,0.11511459373670471,,,
5588080,2263271540,1611,397178,4763,42,64,49,73,True,2263271549.0,83.0,48.0,False,0.1533,,,,,,,,,,,,,,,,0.11035905529268017,,,
5588080,2263271542,1611,543793,4765,49,73,75,74,True,2263271549.0,83.0,48.0,False,0.1533,,,,,,,,,,,,,,,,0.10035591848491418,,,
5588080,2263271545,1611,692543,4768,75,74,81,38,True,2263271549.0,83.0,48.0,False,0.1533,,,,,,,,,,,,,,,,0.08683299847644618,,,
5588080,2263271664,1611,243588,5203,54,22,67,55,True,2263271669.0,90.0,62.0,True,0.1333,,,,,,,,,,,,,,,,0.14971587006395937,,,
5588080,2263271665,1611,543793,5206,67,55,79,79,True,2263271669.0,90.0,62.0,True,0.1333,,,,,,,,,,,,,,,,0.16054337701746688,,,
5588080,2263271666,1611,40756,5208,79,79,87,84,True,2263271669.0,90.0,62.0,True,0.1333,,,,,,,,,,,,,,,,0.13585316355995883,,,
5588080,2263271668,1611,692543,5209,87,84,90,62,True,2263271669.0,90.0,62.0,True,0.1333,,,,,,,,,,,,,,,,0.1272599185123615,,,
5588080,2263271768,1611,488453,5615,48,0,57,25,True,2263271782.0,88.0,57.0,False,0.1082,,,,,,,,,,,,,,,,0.16974192769143412,,,
5588080,2263271770,1611,243588,5617,57,25,53,23,True,2263271782.0,88.0,57.0,False,0.1082,,,,,,,,,,,,,,,,0.17237784485855148,,,
5588080,2263271771,1611,397174,5618,53,23,57,15,True,2263271782.0,88.0,57.0,False,0.1082,,,,,,,,,,,,,,,,0.17369149210670076,,,
5588080,2263271773,1611,243588,5619,57,15,47,8,True,2263271782.0,88.0,57.0,False,0.1082,,,,,,,,,,,,,,,,0.1674331136912781,,,
5588080,2263271774,1611,488453,5620,47,8,74,28,True,2263271782.0,88.0,57.0,False,0.1082,,,,,,,,,,,,,,,,0.1721255360274025,,,
5588081,2264027954,1612,346101,956,71,38,73,66,True,2264027956.0,73.0,66.0,False,0.005286,,,,,,,,,,,,,,,,0.01521375069020997,,,
5588081,2264028258,1634,11270,1164,79,90,92,41,True,2264028261.0,92.0,40.0,False,0.1248,,,,,,,,,,,,,,,,0.18972990253778801,,,
5588081,2264028098,1612,222220,1845,100,100,94,42,True,2264028099.0,80.0,34.0,False,0.0117,,,,,,,,,,,,,,,,0.004642140226139846,,,
5588081,2264028487,1634,580755,1854,30,43,65,71,True,2264028491.0,77.0,58.0,False,0.05519,,,,,,,,,,,,,,,,0.056136307055849266,,,
5588081,2264028665,1634,592655,2423,72,14,91,33,True,2264028674.0,91.0,47.0,False,0.1273,,,,,,,,,,,,,,,,0.2465734236536789,,,
5588081,2264028667,1634,356000,2427,97,24,93,11,True,2264028674.0,91.0,47.0,False,0.1273,,,,,,,,,,,,,,,,0.23342541379725854,,,
5588081,2264028668,1634,656947,2428,93,11,90,45,True,2264028674.0,91.0,47.0,False,0.1273,,,,,,,,,,,,,,,,0.23239047053644524,,,
5588081,2264028314,1612,222220,2678,78,13,81,30,True,2264028320.0,81.0,63.0,False,0.05474,,,,,,,,,,,,,,,,0.033758566137518375,,,
5588081,2264028316,1612,476382,2681,75,38,80,45,True,2264028320.0,81.0,63.0,False,0.05474,,,,,,,,,,,,,,,,0.05681183227281861,,,
5588081,2264028317,1612,481911,2682,80,45,82,57,True,2264028320.0,81.0,63.0,False,0.05474,,,,,,,,,,,,,,,,0.0667039245690021,,,
5588081,2264028318,1612,431967,2683,82,57,91,70,True,2264028320.0,81.0,63.0,False,0.05474,,,,,,,,,,,,,,,,0.06596362305063175,,,
5588081,2264028838,1612,346101,2788,100,0,97,49,True,2264028405.0,88.0,65.0,False,0.1077,,,,,,,,,,,,,,,,0.061635626099626084,,,
5588081,2264028403,1612,431967,2794,89,56,88,65,True,2264028405.0,88.0,65.0,False,0.1077,,,,,,,,,,,,,,,,0.11928140861897132,,,
5588081,2264028437,1612,370,2851,21,45,23,77,True,2264028449.0,80.0,39.0,False,0.03484,,,,,,,,,,,,,,,,0.08934722378230117,,,
5588081,2264028438,1612,393247,2853,23,77,41,93,True,2264028449.0,80.0,39.0,False,0.03484,,,,,,,,,,,,,,,,0.0752201172752208,,,
5588081,2264028439,1612,476382,2858,53,90,57,79,True,2264028449.0,80.0,39.0,False,0.03484,,,,,,,,,,,,,,,,0.04508728536977491,,,
5588081,2264028532,1612,431967,3275,21,15,32,73,True,2264028569.0,95.0,46.0,False,0.4505,,,,,,,,,,,,,,,,0.39152009868607285,,,
5588081,2264028534,1612,346101,3277,32,73,44,59,True,2264028569.0,95.0,46.0,False,0.4505,,,,,,,,,,,,,,,,0.3856014101589878,,,
5588081,2264028536,1612,476382,3279,44,59,44,48,True,2264028569.0,95.0,46.0,False,0.4505,,,,,,,,,,,,,,,,0.38409854648390074,,,
5588081,2264028541,1612,346101,3281,56,53,79,30,True,2264028569.0,95.0,46.0,False,0.4505,,,,,,,,,,,,,,,,0.3816154435021442,,,
5588081,2264028550,1612,345621,3285,86,24,86,51,True,2264028569.0,95.0,46.0,False,0.4505,,,,,,,,,,,,,,,,0.35126995194468474,,,
5588081,2264028552,1612,346101,3286,86,51,95,46,True,2264028569.0,95.0,46.0,False,0.4505,,,,,,,,,,,,,,,,0.3924771111954627,,,
5588081,2264028596,1612,476382,3467,66,15,57,30,True,2264028611.0,85.0,40.0,False,0.0999,,,,,,,,,,,,,,,,0.0958076238318073,,,
5588081,2264028597,1612,346101,3470,57,30,33,32,True,2264028611.0,85.0,40.0,False,0.0999,2264028624.0,80.0,43.0,False,0.09306,,,,,,,,,,,0.10920028879761773,0.05828031360286057,,
5588081,2264028598,1612,214220,3472,33,32,43,3,True,2264028611.0,85.0,40.0,False,0.0999,2264028624.0,80.0,43.0,False,0.09306,,,,,,,,,,,0.12711339028938545,0.07619341509462826,,
5588081,2264028599,1612,370,3475,43,3,59,19,True,2264028611.0,85.0,40.0,False,0.0999,2264028624.0,80.0,43.0,False,0.09306,,,,,,,,,,,0.1079757828479802,0.057055807653223045,,
5588081,2264028601,1612,481911,3476,59,19,65,5,True,2264028611.0,85.0,40.0,False,0.0999,2264028624.0,80.0,43.0,False,0.09306,,,,,,,,,,,0.10180927126063899,0.05088929606588183,,
5588081,2264028602,1612,222220,3478,65,5,92,24,True,2264028611.0,85.0,40.0,False,0.0999,2264028624.0,80.0,43.0,False,0.09306,,,,,,,,,,,0.09282519823451701,0.041905223039759854,,
5588081,2264028609,1612,431967,3481,92,24,85,40,True,2264028611.0,85.0,40.0,False,0.0999,2264028624.0,80.0,43.0,False,0.09306,2264028631.0,90.0,45.0,False,0.1035,,,,,,0.0856306070653251,0.03471063187056794,0.206366580359917,
5588081,2264028628,1612,346101,3495,89,87,90,45,True,2264028631.0,90.0,45.0,False,0.1035,,,,,,,,,,,,,,,,0.20181186813330393,,,
5588081,2264028649,1612,214220,3553,6,42,13,86,True,2264028664.0,89.0,44.0,True,0.3159,,,,,,,,,,,,,,,,0.2537249999193029,,,
5588081,2264028651,1612,393247,3555,13,86,33,72,True,2264028664.0,89.0,44.0,True,0.3159,,,,,,,,,,,,,,,,0.23233925481691717,,,
5588081,2264028652,1612,535824,3558,33,72,54,82,True,2264028664.0,89.0,44.0,True,0.3159,,,,,,,,,,,,,,,,0.2175919782349094,,,
5588081,2264028654,1612,120353,3559,54,82,40,89,True,2264028664.0,89.0,44.0,True,0.3159,,,,,,,,,,,,,,,,0.1970052917511524,,,
5588081,2264028660,1612,346101,3562,55,87,83,68,True,2264028664.0,89.0,44.0,True,0.3159,,,,,,,,,,,,,,,,0.19431197251356544,,,
5588081,2264028662,1612,120353,3565,83,68,89,44,True,2264028664.0,89.0,44.0,True,0.3159,,,,,,,,,,,,,,,,0.19607643609654385,,,
5588081,2264028764,1612,431967,3873,45,4,31,19,True,2264028776.0,96.0,54.0,True,0.5195,,,,,,,,,,,,,,,,0.39633201200598756,,,
5588081,2264028765,1612,370,3875,31,19,43,21,True,2264028776.0,96.0,54.0,True,0.5195,,,,,,,,,,,,,,,,0.4126766552983241,,,
5588081,2264028766,1612,535824,3875,43,21,32,23,True,2264028776.0,96.0,54.0,True,0.5195,,,,,,,,,,,,,,,,0.40333280380760406,,,
5588081,2264028767,1612,370,3878,32,23,77,76,True,2264028776.0,96.0,54.0,True,0.5195,,,,,,,,,,,,,,,,0.4133873191619567,,,
5588081,2264028770,1612,120353,3884,89,72,78,57,True,2264028776.0,96.0,54.0,True,0.5195,,,,,,,,,,,,,,,,0.38395186014653526,,,
5588081,2264028773,1612,476382,3886,86,63,91,66,True,2264028776.0,96.0,54.0,True,0.5195,,,,,,,,,,,,,,,,0.40289466951866804,,,
5588081,2264029406,1634,275785,4021,98,17,92,7,True,2264029414.0,87.0,52.0,False,0.09528,,,,,,,,,,,,,,,,0.13716241609139207,,,
5588081,2264029407,1634,592655,4022,92,7,95,39,True,2264029414.0,87.0,52.0,False,0.09528,,,,,,,,,,,,,,,,0.13963234988249412,,,
5588081,2264029409,1634,592655,4029,87,0,91,14,True,2264029414.0,87.0,52.0,False,0.09528,,,,,,,,,,,,,,,,0.1415659482796452,,,
5588081,2264029410,1634,275785,4030,91,14,92,8,True,2264029414.0,87.0,52.0,False,0.09528,,,,,,,,,,,,,,,,0.1420144421661466,,,
5588081,2264029412,1634,592655,4032,92,7,95,44,True,2264029414.0,87.0,52.0,False,0.09528,,,,,,,,,,,,,,,,0.13963234988249412,,,
5588081,2264028859,1612,535824,4202,33,43,21,19,True,2264028873.0,87.0,40.0,False,0.05129,,,,,,,,,,,,,,,,0.16015955325336895,,,
5588081,2264028860,1612,370,4205,21,19,28,4,True,2264028873.0,87.0,40.0,False,0.05129,,,,,,,,,,,,,,,,0.1591471889393215,,,
5588081,2264028861,1612,222220,4207,28,4,40,5,True,2264028873.0,87.0,40.0,False,0.05129,,,,,,,,,,,,,,,,0.14797055227080763,,,
5588081,2264028862,1612,431967,4208,40,5,38,23,True,2264028873.0,87.0,40.0,False,0.05129,,,,,,,,,,,,,,,,0.13726506176141415,,,
5588081,2264028864,1612,535824,4211,38,23,53,37,True,2264028873.0,87.0,40.0,False,0.05129,,,,,,,,,,,,,,,,0.1448467512682233,,,
5588081,2264028865,1612,481911,4212,53,37,51,57,True,2264028873.0,87.0,40.0,False,0.05129,,,,,,,,,,,,,,,,0.14225823714051603,,,
5588081,2264028871,1612,476382,4215,66,58,87,40,True,2264028873.0,87.0,40.0,False,0.05129,,,,,,,,,,,,,,,,0.14129312446936323,,,
5588081,2264028976,1612,535824,4642,45,55,34,31,True,2264028984.0,91.0,44.0,False,0.13,,,,,,,,,,,,,,,,0.2618460898486478,,,
5588081,2264028977,1612,370,4644,34,31,76,7,True,2264028984.0,91.0,44.0,False,0.13,,,,,,,,,,,,,,,,0.2615753599257793,,,
5588081,2264028978,1612,431967,4653,94,16,87,21,True,2264028984.0,91.0,44.0,False,0.13,,,,,,,,,,,,,,,,0.2142892030561395,,,
