player_id,player_name,team_id,position,position_provider,minutes_played_position,match_ids
1096014,Tom Edozie,22988,,Unknown,0.0,[]
1050460,Jeremy Monga,25891,Midfielder,AMF,43.0,"[np.int64(5588419), np.int64(5588447)]"
1050460,Jeremy Monga,25891,Winger,LAMF,38.0,"[np.int64(5588406), np.int64(5588450)]"
1050460,Jeremy Monga,25891,Winger,RAMF,48.0,"[np.int64(5588427), np.int64(5588436)]"
1050460,Jeremy Monga,25891,Winger,RWF,23.0,[np.int64(5588386)]
1046087,Mateus Mane,2339,Midfielder,RCMF,6.0,[np.int64(5588439)]
961676,Yunus Emre Konak,1669,Full Back,RB,1.0,[np.int64(5588241)]
961676,Yunus Emre Konak,1669,Midfielder,AMF,11.0,"[np.int64(5588142), np.int64(5588417)]"
961676,Yunus Emre Konak,1669,Midfielder,LCMF,11.0,[np.int64(5588132)]
961676,Yunus Emre Konak,1669,Midfielder,RCMF3,29.0,"[np.int64(5588128), np.int64(5588180), np.int64(5588362)]"
961676,Yunus Emre Konak,1669,Striker,CF,3.0,[np.int64(5588432)]
961676,Yunus Emre Konak,1669,Winger,LAMF,25.0,"[np.int64(5588336), np.int64(5588401)]"
960198,Jayden Moore,22977,,Unknown,0.0,[]
956105,Remy Rees-Dottin,30497,,,1.0,[np.int64(5588297)]
956089,Ben Winterburn,26679,,,5.0,"[np.int64(5588297), np.int64(5588450)]"
956089,Ben Winterburn,26679,Midfielder,AMF,35.0,"[np.int64(5588264), np.int64(5588389)]"
956085,Archie Andrew Philip Harris,26679,,Unknown,0.0,[]
933026,Ayden Heaven,1611,Central Defender,LCB3,184.0,"[np.int64(5588355), np.int64(5588366), np.int64(5588444), np.int64(5588454)]"
932310,Olabade Aluko,2317,Full Back,LB,7.0,[np.int64(5588450)]
930632,Sekou Kone,22975,,Unknown,0.0,[]
930030,Harrison Armstrong,1647,Midfielder,AMF,47.0,[np.int64(5588271)]
930030,Harrison Armstrong,1647,Midfielder,DMF,8.0,[np.int64(5588098)]
930030,Harrison Armstrong,1647,Midfielder,RCMF,5.0,[np.int64(5588213)]
916734,Freddie Simmonds,26672,,Unknown,0.0,[]
915231,Godwill Kukonki,2330,,Unknown,0.0,[]
911156,Pedro Henrique Cardoso de Lima,1629,Full Back,RWB,80.0,"[np.int64(5588279), np.int64(5588325), np.int64(5588332)]"
911027,Vitor de Oliveira Nunes dos Reis,1625,Central Defender,LCB,2.0,[np.int64(5588376)]
906075,Wesley Okoduwa,2339,,Unknown,0.0,[]
900578,Benjamin Chiemela Fredrick,68095,,Unknown,0.0,[]
899776,Amara Nallo,22985,,Unknown,0.0,[]
898193,Min-hyuk Yang,1650,,Unknown,0.0,[]
896402,Maxwell Kinsey-Wellings,26679,,Unknown,0.0,[]
895623,Aarón Anselmino,1610,,Unknown,0.0,[]
895000,Ezra  Mayers,22973,,Unknown,0.0,[]
894316,Tony Yogane,1703,,Unknown,0.0,[]
886722,Daniel William Adu-Adjei,26679,,Unknown,0.0,[]
885623,Malachi Hardy,2344,,Unknown,0.0,[]
882813,Spike Brits,2424,,Unknown,0.0,[]
882697,Luca Williams-Barnett,2344,,Unknown,0.0,[]
882369,Sam Amissah,2324,,Unknown,0.0,[]
874018,Sean Neave,2331,,Unknown,0.0,[]
865757,Maeson King,22980,,Unknown,0.0,[]
865755,Chidozie Obi-Martin,1611,,,4.0,[np.int64(5588328)]
865755,Chidozie Obi-Martin,1611,Striker,CF,201.0,"[np.int64(5588333), np.int64(5588366), np.int64(5588407), np.int64(5588411), np.int64(5588422), np.int64(5588454)]"
864680,Julian Eyestone,68095,,Unknown,0.0,[]
856213,Yankuba Minteh,1651,Full Back,RB,25.0,[np.int64(5588302)]
856213,Yankuba Minteh,1651,Full Back,RB5,88.0,[np.int64(5588321)]
856213,Yankuba Minteh,1651,Full Back,RWB,91.0,"[np.int64(5588214), np.int64(5588232)]"
856213,Yankuba Minteh,1651,Striker,SS,15.0,[np.int64(5588201)]
856213,Yankuba Minteh,1651,Winger,LAMF,79.0,[np.int64(5588439)]
856213,Yankuba Minteh,1651,Winger,LW,90.0,[np.int64(5588458)]
856213,Yankuba Minteh,1651,Winger,RAMF,974.0,"[np.int64(5588083), np.int64(5588100), np.int64(5588121), np.int64(5588133), np.int64(5588143), np.int64(5588249), np.int64(5588252), np.int64(5588260), np.int64(5588272), np.int64(5588339), np.int64(5588341), np.int64(5588351), np.int64(5588367), np.int64(5588382), np.int64(5588401), np.int64(5588423)]"
856213,Yankuba Minteh,1651,Winger,RW,559.0,"[np.int64(5588092), np.int64(5588112), np.int64(5588226), np.int64(5588283), np.int64(5588296), np.int64(5588318), np.int64(5588392), np.int64(5588412), np.int64(5588443)]"
854563,Benjamin Arthur,68095,,Unknown,0.0,[]
854468,Shumaira Mheuka,22982,Midfielder,RDMF,5.0,[np.int64(5588347)]
854463,Genesis Antwi,2333,,Unknown,0.0,[]
854404,Harry Howell,26672,Winger,RW,13.0,[np.int64(5588443)]
854389,Jack Porter,2285,,Unknown,0.0,[]
854133,Iwan Morgan,68095,,Unknown,0.0,[]
851151,Jay Robinson,22977,Midfielder,RCMF,8.0,[np.int64(5588398)]
851151,Jay Robinson,22977,Winger,LAMF,38.0,[np.int64(5588427)]
851151,Jay Robinson,22977,Winger,RW,105.0,"[np.int64(5588446), np.int64(5588457)]"
850903,Callum Olusesi,2344,,Unknown,0.0,[]
850824,Tom Taylor,2326,,Unknown,0.0,[]
850716,Caleb Kporha,22983,Full Back,RB5,8.0,[np.int64(5588183)]
850716,Caleb Kporha,22983,Full Back,RWB,14.0,[np.int64(5588242)]
847514,Josh  Nichols,22994,,Unknown,0.0,[]
847510,Ismeal  Kabia,22994,,Unknown,0.0,[]
847508,Maldini  Kacurri,1820,,Unknown,0.0,[]
847422,Romain Joy Kouakou Esse,1628,Midfielder,AMF,98.0,"[np.int64(5588368), np.int64(5588445)]"
847422,Romain Joy Kouakou Esse,1628,Winger,LW,14.0,[np.int64(5588453)]
847422,Romain Joy Kouakou Esse,1628,Winger,RAMF,18.0,[np.int64(5588303)]
847422,Romain Joy Kouakou Esse,1628,Winger,RW,1.0,[np.int64(5588353)]
847422,Romain Joy Kouakou Esse,1628,Winger,RWF,33.0,"[np.int64(5588410), np.int64(5588438)]"
846827,Elyh Samuel Harrison,22975,,Unknown,0.0,[]
835236,Gustavo Nunes Fernandes Gomes,1669,,,4.0,[np.int64(5588401)]
835236,Gustavo Nunes Fernandes Gomes,1669,Winger,LAMF,16.0,[np.int64(5588422)]
835236,Gustavo Nunes Fernandes Gomes,1669,Winger,LW,5.0,[np.int64(5588390)]
828739,Asher Agbinone,1648,Midfielder,LCMF3,8.0,[np.int64(5588183)]
828739,Asher Agbinone,1648,Midfielder,RDMF,12.0,[np.int64(5588156)]
827867,Will Lankshear,1627,Striker,CF,7.0,[np.int64(5588308)]
825591,Jake Evans,25891,,,11.0,"[np.int64(5588392), np.int64(5588450)]"
825591,Jake Evans,25891,Winger,LAMF,11.0,[np.int64(5588427)]
825591,Jake Evans,25891,Winger,RAMF,15.0,[np.int64(5588447)]
825004,Ben Broggio,2422,,Unknown,0.0,[]
825003,Mikey Moore,2344,Winger,LAMF,20.0,[np.int64(5588293)]
825003,Mikey Moore,2344,Winger,LW,20.0,[np.int64(5588136)]
825003,Mikey Moore,2344,Winger,LWF,147.0,"[np.int64(5588128), np.int64(5588143), np.int64(5588165), np.int64(5588308), np.int64(5588429)]"
825003,Mikey Moore,2344,Winger,RAMF,130.0,"[np.int64(5588312), np.int64(5588441)]"
825003,Mikey Moore,2344,Winger,RWF,74.0,[np.int64(5588438)]
824994,Joshua David Steven King,1616,Midfielder,AMF,96.0,"[np.int64(5588244), np.int64(5588442)]"
824994,Joshua David Steven King,1616,Midfielder,LCMF,19.0,[np.int64(5588214)]
824994,Joshua David Steven King,1616,Midfielder,LDMF,17.0,[np.int64(5588431)]
824994,Joshua David Steven King,1616,Midfielder,RCMF3,6.0,[np.int64(5588264)]
824994,Joshua David Steven King,1616,Midfielder,RDMF,22.0,[np.int64(5588451)]
824994,Joshua David Steven King,1616,Winger,LAMF,11.0,[np.int64(5588286)]
824994,Joshua David Steven King,1616,Winger,LW,5.0,[np.int64(5588295)]
824993,Jack Fletcher,2330,,Unknown,0.0,[]
824989,Jayce Fitzgerald,2330,,Unknown,0.0,[]
824988,Harry Amass Fiorentino,1611,Full Back,LWB,299.0,"[np.int64(5588366), np.int64(5588407), np.int64(5588422), np.int64(5588434)]"
824351,Julio César Soler Barreto,1659,,,4.0,[np.int64(5588450)]
824351,Julio César Soler Barreto,1659,Full Back,LB,13.0,[np.int64(5588448)]
824351,Julio César Soler Barreto,1659,Winger,LAMF,7.0,[np.int64(5588391)]
823250,Zach Marsh,22983,,Unknown,0.0,[]
822917,Joshua Kofi Acheampong,1610,Central Defender,RCB,161.0,"[np.int64(5588273), np.int64(5588287)]"
822917,Joshua Kofi Acheampong,1610,Full Back,RB,11.0,[np.int64(5588347)]
822917,Joshua Kofi Acheampong,1610,Full Back,RB5,8.0,[np.int64(5588352)]
819634,Ethan Joseph Wheatley,1652,,Unknown,0.0,[]
819279,Oyindamola Ajayi,22980,,Unknown,0.0,[]
819250,Callum Bates,22969,,Unknown,0.0,[]
818118,Martial Godo,22984,Full Back,LB,17.0,[np.int64(5588431)]
818118,Martial Godo,22984,Winger,LAMF,21.0,[np.int64(5588244)]
817247,Matai Akinmboni,1659,,Unknown,0.0,[]
817084,Joe Knight,26672,,Unknown,0.0,[]
816545,Claudio Jeremías Echeverri,1625,Striker,CF,12.0,[np.int64(5588451)]
816274,Joachim Kayi Sanda,1619,Central Defender,RCB,12.0,[np.int64(5588446)]
816274,Joachim Kayi Sanda,1619,Central Defender,RCB3,13.0,[np.int64(5588457)]
810336,Justin Devenny,22983,Midfielder,AMF,16.0,[np.int64(5588284)]
810336,Justin Devenny,22983,Midfielder,LCMF,93.0,"[np.int64(5588183), np.int64(5588334), np.int64(5588368)]"
810336,Justin Devenny,22983,Midfielder,RCMF,165.0,"[np.int64(5588203), np.int64(5588242), np.int64(5588353), np.int64(5588378), np.int64(5588438), np.int64(5588445), np.int64(5588453)]"
810336,Justin Devenny,22983,Midfielder,RCMF3,43.0,"[np.int64(5588382), np.int64(5588395), np.int64(5588402)]"
810336,Justin Devenny,22983,Winger,LW,135.0,"[np.int64(5588191), np.int64(5588215), np.int64(5588322)]"
810336,Justin Devenny,22983,Winger,LWF,22.0,[np.int64(5588222)]
810336,Justin Devenny,22983,Winger,RW,3.0,[np.int64(5588232)]
810336,Justin Devenny,22983,Winger,RWF,113.0,"[np.int64(5588251), np.int64(5588299), np.int64(5588316), np.int64(5588410)]"
809491,Facundo Valentín Buonanotte,1631,Midfielder,AMF,531.0,"[np.int64(5588094), np.int64(5588124), np.int64(5588167), np.int64(5588172), np.int64(5588200), np.int64(5588216), np.int64(5588386), np.int64(5588436)]"
809491,Facundo Valentín Buonanotte,1631,Striker,CF,58.0,"[np.int64(5588254), np.int64(5588450)]"
809491,Facundo Valentín Buonanotte,1631,Striker,SS,126.0,"[np.int64(5588089), np.int64(5588308), np.int64(5588376)]"
809491,Facundo Valentín Buonanotte,1631,Winger,LW,23.0,[np.int64(5588295)]
809491,Facundo Valentín Buonanotte,1631,Winger,LWF,23.0,[np.int64(5588352)]
809491,Facundo Valentín Buonanotte,1631,Winger,RAMF,632.0,"[np.int64(5588105), np.int64(5588130), np.int64(5588147), np.int64(5588157), np.int64(5588236), np.int64(5588246), np.int64(5588266), np.int64(5588336), np.int64(5588344), np.int64(5588406), np.int64(5588419)]"
809491,Facundo Valentín Buonanotte,1631,Winger,RW,90.0,"[np.int64(5588270), np.int64(5588284), np.int64(5588324)]"
809491,Facundo Valentín Buonanotte,1631,Winger,RWF,124.0,"[np.int64(5588185), np.int64(5588366)]"
809003,Callan McKenna,26679,,Unknown,0.0,[]
808999,Will Alves,10529,Winger,LAMF,6.0,[np.int64(5588266)]
808995,Jacob Wright,1626,,Unknown,0.0,[]
807765,Ryan Trevitt,1703,Striker,SS,8.0,[np.int64(5588128)]
807014,Diego Alexander Gómez Amarilla,1651,Midfielder,LCMF,128.0,"[np.int64(5588318), np.int64(5588321), np.int64(5588412), np.int64(5588439), np.int64(5588443)]"
807014,Diego Alexander Gómez Amarilla,1651,Midfielder,LDMF,275.0,"[np.int64(5588339), np.int64(5588341), np.int64(5588351), np.int64(5588367), np.int64(5588382)]"
807014,Diego Alexander Gómez Amarilla,1651,Midfielder,RCMF,37.0,"[np.int64(5588296), np.int64(5588401)]"
807014,Diego Alexander Gómez Amarilla,1651,Midfielder,RDMF,100.0,"[np.int64(5588372), np.int64(5588392)]"
807014,Diego Alexander Gómez Amarilla,1651,Striker,CF,49.0,[np.int64(5588458)]
807014,Diego Alexander Gómez Amarilla,1651,Winger,LAMF,5.0,[np.int64(5588423)]
803390,Luis Guilherme Lira dos Santos,1633,Full Back,RB5,10.0,[np.int64(5588313)]
803390,Luis Guilherme Lira dos Santos,1633,Midfielder,LCMF3,11.0,[np.int64(5588329)]
803390,Luis Guilherme Lira dos Santos,1633,Winger,LAMF,43.0,"[np.int64(5588299), np.int64(5588389), np.int64(5588409)]"
803390,Luis Guilherme Lira dos Santos,1633,Winger,LW,37.0,"[np.int64(5588188), np.int64(5588449)]"
803390,Luis Guilherme Lira dos Santos,1633,Winger,LWF,46.0,[np.int64(5588374)]
803390,Luis Guilherme Lira dos Santos,1633,Winger,RAMF,45.0,"[np.int64(5588276), np.int64(5588394)]"
803390,Luis Guilherme Lira dos Santos,1633,Winger,RW,21.0,"[np.int64(5588149), np.int64(5588269)]"
798323,Roman Dixon,22969,Full Back,RB,90.0,[np.int64(5588098)]
790418,Bastien Meupiyou Menadjou,1629,,Unknown,0.0,[]
790219,Jayden Meghoma,1641,Full Back,LB5,11.0,[np.int64(5588233)]
790216,Jamaldeen Jimoh,2422,,Unknown,0.0,[]
789710,Jack Moorhouse,22975,,Unknown,0.0,[]
786845,Jacob Slater,26672,,Unknown,0.0,[]
786541,Mathis Amougou,1610,Midfielder,LDMF,11.0,[np.int64(5588347)]
783784,Mark O'Mahony,1622,,Unknown,0.0,[]
783782,Franco Umeh-Chibueze,22983,,Unknown,0.0,[]
783644,Jahmai Simpson-Pusey,22986,Central Defender,LCB,13.0,[np.int64(5588255)]
783644,Jahmai Simpson-Pusey,22986,Central Defender,RCB,90.0,[np.int64(5588181)]
781890,Kosta  Nedeljković,2975,Full Back,RB,154.0,"[np.int64(5588086), np.int64(5588090), np.int64(5588105), np.int64(5588256), np.int64(5588319)]"
779565,Lucas Bergvall,1624,Midfielder,AMF,48.0,[np.int64(5588312)]
779565,Lucas Bergvall,1624,Midfielder,DMF,175.0,"[np.int64(5588212), np.int64(5588228), np.int64(5588280), np.int64(5588357)]"
779565,Lucas Bergvall,1624,Midfielder,LCMF,125.0,"[np.int64(5588136), np.int64(5588293), np.int64(5588408)]"
779565,Lucas Bergvall,1624,Midfielder,LCMF3,160.0,"[np.int64(5588098), np.int64(5588107), np.int64(5588128), np.int64(5588335), np.int64(5588399)]"
779565,Lucas Bergvall,1624,Midfielder,LDMF,128.0,"[np.int64(5588238), np.int64(5588248)]"
779565,Lucas Bergvall,1624,Midfielder,RCMF,111.0,"[np.int64(5588089), np.int64(5588343)]"
779565,Lucas Bergvall,1624,Midfielder,RCMF3,454.0,"[np.int64(5588197), np.int64(5588207), np.int64(5588308), np.int64(5588328), np.int64(5588364), np.int64(5588375), np.int64(5588388), np.int64(5588414)]"
779565,Lucas Bergvall,1624,Midfielder,RDMF,90.0,"[np.int64(5588257), np.int64(5588278)]"
777938,Dean Huijsen,1659,Central Defender,LCB,2367.0,"[np.int64(5588085), np.int64(5588103), np.int64(5588125), np.int64(5588180), np.int64(5588192), np.int64(5588209), np.int64(5588212), np.int64(5588225), np.int64(5588231), np.int64(5588247), np.int64(5588251), np.int64(5588264), np.int64(5588271), np.int64(5588287), np.int64(5588297), np.int64(5588301), np.int64(5588311), np.int64(5588327), np.int64(5588332), np.int64(5588341), np.int64(5588357), np.int64(5588362), np.int64(5588371), np.int64(5588389), np.int64(5588402), np.int64(5588411), np.int64(5588420), np.int64(5588430), np.int64(5588448), np.int64(5588450)]"
777938,Dean Huijsen,1659,Central Defender,RCB,90.0,[np.int64(5588391)]
777938,Dean Huijsen,1659,Full Back,LB,7.0,[np.int64(5588170)]
776857,Tyrique George,1610,Striker,CF,130.0,"[np.int64(5588347), np.int64(5588404), np.int64(5588413), np.int64(5588444)]"
776857,Tyrique George,1610,Striker,SS,24.0,[np.int64(5588352)]
776857,Tyrique George,1610,Winger,RAMF,59.0,"[np.int64(5588292), np.int64(5588321), np.int64(5588360)]"
776849,Samuel Amo-Ameyaw,3779,Full Back,RWB,16.0,[np.int64(5588084)]
776849,Samuel Amo-Ameyaw,3779,Striker,CF,23.0,[np.int64(5588220)]
776736,Dominic Sadi,26679,,Unknown,0.0,[]
776649,Jayden Danns,1632,Midfielder,LDMF,14.0,[np.int64(5588305)]
775200,Tommy Setford,22966,,Unknown,0.0,[]
771887,Michael Golding,1631,,,2.0,[np.int64(5588427)]
770402,Marc Guiu Paz,1610,Striker,CF,86.0,"[np.int64(5588088), np.int64(5588273), np.int64(5588313)]"
770018,Zach Abbott,26663,,Unknown,0.0,[]
769918,Andrés García Robledo,1614,Full Back,RB,288.0,"[np.int64(5588319), np.int64(5588320), np.int64(5588331), np.int64(5588361), np.int64(5588380), np.int64(5588398)]"
769918,Andrés García Robledo,1614,Full Back,RWB,46.0,[np.int64(5588346)]
769441,Leny Yoro,1611,Central Defender,CB,70.0,"[np.int64(5588407), np.int64(5588434)]"
769441,Leny Yoro,1611,Central Defender,LCB3,486.0,"[np.int64(5588267), np.int64(5588296), np.int64(5588349), np.int64(5588355), np.int64(5588387), np.int64(5588396), np.int64(5588422)]"
769441,Leny Yoro,1611,Central Defender,RCB3,663.0,"[np.int64(5588210), np.int64(5588227), np.int64(5588235), np.int64(5588247), np.int64(5588259), np.int64(5588275), np.int64(5588289), np.int64(5588304), np.int64(5588316), np.int64(5588333), np.int64(5588373), np.int64(5588411)]"
767341,Charlie Tasker,26672,,Unknown,0.0,[]
767330,Lewis Miley,1613,Full Back,RWB,33.0,[np.int64(5588440)]
767330,Lewis Miley,1613,Midfielder,DMF,14.0,[np.int64(5588245)]
767330,Lewis Miley,1613,Midfielder,LCMF,29.0,[np.int64(5588348)]
767330,Lewis Miley,1613,Midfielder,LCMF3,99.0,"[np.int64(5588288), np.int64(5588386), np.int64(5588396), np.int64(5588435)]"
767330,Lewis Miley,1613,Midfielder,RCMF3,190.0,"[np.int64(5588256), np.int64(5588307), np.int64(5588317), np.int64(5588326), np.int64(5588338), np.int64(5588416)]"
767330,Lewis Miley,1613,Winger,RW,1.0,[np.int64(5588377)]
767319,Somto Boniface,27773,,Unknown,0.0,[]
767099,Martin Sherif,22969,,Unknown,0.0,[]
767091,Ishé Samuels-Smith,22982,,Unknown,0.0,[]
767087,Archie Gray,1624,Central Defender,LCB,560.0,"[np.int64(5588228), np.int64(5588238), np.int64(5588248), np.int64(5588257), np.int64(5588268), np.int64(5588278), np.int64(5588280)]"
767087,Archie Gray,1624,Central Defender,RCB,375.0,"[np.int64(5588293), np.int64(5588312), np.int64(5588328), np.int64(5588335), np.int64(5588343)]"
767087,Archie Gray,1624,Full Back,LB,117.0,"[np.int64(5588158), np.int64(5588178), np.int64(5588308)]"
767087,Archie Gray,1624,Full Back,RB,276.0,"[np.int64(5588128), np.int64(5588212), np.int64(5588399), np.int64(5588429)]"
767087,Archie Gray,1624,Midfielder,DMF,196.0,"[np.int64(5588089), np.int64(5588098), np.int64(5588364), np.int64(5588388), np.int64(5588414)]"
767087,Archie Gray,1624,Midfielder,LCMF3,11.0,[np.int64(5588207)]
767087,Archie Gray,1624,Midfielder,RCMF3,180.0,"[np.int64(5588438), np.int64(5588458)]"
767087,Archie Gray,1624,Midfielder,RDMF,90.0,[np.int64(5588441)]
767039,Oliver Scarles,22973,Full Back,LB,251.0,"[np.int64(5588231), np.int64(5588299), np.int64(5588329), np.int64(5588374), np.int64(5588389), np.int64(5588409)]"
767039,Oliver Scarles,22973,Full Back,LB5,140.0,"[np.int64(5588249), np.int64(5588313), np.int64(5588330)]"
767039,Oliver Scarles,22973,Full Back,LWB,309.0,"[np.int64(5588300), np.int64(5588344), np.int64(5588358), np.int64(5588394), np.int64(5588452)]"
767039,Oliver Scarles,22973,Midfielder,LDMF,15.0,[np.int64(5588286)]
764067,Eric Emanuel da Silva Moreira,1642,,,6.0,[np.int64(5588176)]
764067,Eric Emanuel da Silva Moreira,1642,Full Back,RB5,32.0,[np.int64(5588217)]
763116,Ruairi McConville,1626,,Unknown,0.0,[]
762994,Tyler Fredricson,22975,Central Defender,LCB3,90.0,[np.int64(5588407)]
762994,Tyler Fredricson,22975,Central Defender,RCB3,77.0,[np.int64(5588422)]
753613,Leo Shahar,22976,,Unknown,0.0,[]
753608,Brayden Cian Clarke,2285,,Unknown,0.0,[]
753577,Trey Nyoni,2328,,Unknown,0.0,[]
750677,Alex Murphy,1615,,Unknown,0.0,[]
747910,William Idamudia Daugaard Osula,1613,,,17.0,"[np.int64(5588155), np.int64(5588186), np.int64(5588317)]"
747910,William Idamudia Daugaard Osula,1613,Midfielder,LCMF3,9.0,[np.int64(5588164)]
747910,William Idamudia Daugaard Osula,1613,Striker,CF,42.0,"[np.int64(5588236), np.int64(5588256), np.int64(5588288)]"
747910,William Idamudia Daugaard Osula,1613,Striker,SS,29.0,[np.int64(5588348)]
747910,William Idamudia Daugaard Osula,1613,Winger,LWF,31.0,"[np.int64(5588297), np.int64(5588386)]"
747910,William Idamudia Daugaard Osula,1613,Winger,RWF,74.0,"[np.int64(5588123), np.int64(5588416), np.int64(5588440), np.int64(5588455)]"
745929,Ethan Nwaneri,1609,Full Back,RWB,15.0,[np.int64(5588150)]
745929,Ethan Nwaneri,1609,Midfielder,AMF,75.0,[np.int64(5588457)]
745929,Ethan Nwaneri,1609,Midfielder,RCMF,50.0,"[np.int64(5588130), np.int64(5588175)]"
745929,Ethan Nwaneri,1609,Midfielder,RCMF3,89.0,"[np.int64(5588190), np.int64(5588224), np.int64(5588309), np.int64(5588410)]"
745929,Ethan Nwaneri,1609,Striker,CF,9.0,[np.int64(5588242)]
745929,Ethan Nwaneri,1609,Striker,SS,47.0,"[np.int64(5588160), np.int64(5588230)]"
745929,Ethan Nwaneri,1609,Winger,RW,62.0,"[np.int64(5588272), np.int64(5588360)]"
745929,Ethan Nwaneri,1609,Winger,RWF,631.0,"[np.int64(5588118), np.int64(5588208), np.int64(5588261), np.int64(5588310), np.int64(5588324), np.int64(5588330), np.int64(5588342), np.int64(5588355), np.int64(5588370), np.int64(5588383), np.int64(5588390), np.int64(5588405), np.int64(5588420)]"
745928,Jimi Gower,22966,,Unknown,0.0,[]
745926,Myles Lewis-Skelly,1609,Full Back,LB,1421.0,"[np.int64(5588160), np.int64(5588230), np.int64(5588242), np.int64(5588250), np.int64(5588261), np.int64(5588280), np.int64(5588290), np.int64(5588309), np.int64(5588310), np.int64(5588324), np.int64(5588330), np.int64(5588355), np.int64(5588360), np.int64(5588370), np.int64(5588383), np.int64(5588390), np.int64(5588410), np.int64(5588420), np.int64(5588433), np.int64(5588440), np.int64(5588457)]"
745926,Myles Lewis-Skelly,1609,Full Back,RB5,10.0,[np.int64(5588126)]
745926,Myles Lewis-Skelly,1609,Midfielder,LCMF3,36.0,[np.int64(5588405)]
745275,Coby Ebere,22969,,Unknown,0.0,[]
744146,Kadan Young,5088,,Unknown,0.0,[]
743352,Alfie Dorrington,8518,Central Defender,LCB,16.0,[np.int64(5588238)]
739094,Daniel Jebbison,1659,Midfielder,AMF,36.0,"[np.int64(5588301), np.int64(5588362), np.int64(5588371), np.int64(5588430)]"
739094,Daniel Jebbison,1659,Striker,CF,90.0,"[np.int64(5588091), np.int64(5588287), np.int64(5588297), np.int64(5588311), np.int64(5588389), np.int64(5588411), np.int64(5588420), np.int64(5588448)]"
739094,Daniel Jebbison,1659,Striker,SS,8.0,[np.int64(5588327)]
739094,Daniel Jebbison,1659,Winger,LAMF,26.0,[np.int64(5588085)]
739094,Daniel Jebbison,1659,Winger,LW,7.0,[np.int64(5588332)]
739094,Daniel Jebbison,1659,Winger,RAMF,33.0,[np.int64(5588450)]
735759,Nico O'Reilly,22986,Full Back,LB,496.0,"[np.int64(5588326), np.int64(5588376), np.int64(5588387), np.int64(5588395), np.int64(5588403), np.int64(5588415), np.int64(5588428)]"
735759,Nico O'Reilly,22986,Midfielder,LDMF,20.0,[np.int64(5588294)]
735759,Nico O'Reilly,22986,Midfielder,RDMF,23.0,[np.int64(5588437)]
733093,Kaden Rodney,22983,,Unknown,0.0,[]
733091,Thomas Wilson-Brown,8516,,Unknown,0.0,[]
732998,Jack Hinshelwood,1651,Full Back,LB,362.0,"[np.int64(5588083), np.int64(5588092), np.int64(5588100), np.int64(5588112), np.int64(5588341)]"
732998,Jack Hinshelwood,1651,Full Back,RB,515.0,"[np.int64(5588339), np.int64(5588351), np.int64(5588367), np.int64(5588372), np.int64(5588382), np.int64(5588392)]"
732998,Jack Hinshelwood,1651,Midfielder,DMF,46.0,[np.int64(5588318)]
732998,Jack Hinshelwood,1651,Midfielder,LCMF,334.0,"[np.int64(5588155), np.int64(5588321), np.int64(5588412), np.int64(5588458)]"
732998,Jack Hinshelwood,1651,Midfielder,LCMF3,90.0,[np.int64(5588133)]
732998,Jack Hinshelwood,1651,Midfielder,LDMF,364.0,"[np.int64(5588121), np.int64(5588143), np.int64(5588302), np.int64(5588401), np.int64(5588423)]"
732998,Jack Hinshelwood,1651,Midfielder,RCMF,144.0,"[np.int64(5588173), np.int64(5588181), np.int64(5588439)]"
732998,Jack Hinshelwood,1651,Striker,CF,13.0,[np.int64(5588443)]
732238,Alex Scott,1659,Midfielder,AMF,235.0,"[np.int64(5588371), np.int64(5588389), np.int64(5588391), np.int64(5588430)]"
732238,Alex Scott,1659,Midfielder,LCMF,43.0,"[np.int64(5588327), np.int64(5588357)]"
732238,Alex Scott,1659,Midfielder,LDMF,230.0,"[np.int64(5588091), np.int64(5588103), np.int64(5588150), np.int64(5588411), np.int64(5588420)]"
732238,Alex Scott,1659,Midfielder,RCMF,28.0,[np.int64(5588111)]
732238,Alex Scott,1659,Midfielder,RDMF,238.0,"[np.int64(5588085), np.int64(5588125), np.int64(5588147), np.int64(5588341), np.int64(5588402)]"
732238,Alex Scott,1659,Winger,LAMF,22.0,"[np.int64(5588131), np.int64(5588450)]"
732238,Alex Scott,1659,Winger,RW,23.0,[np.int64(5588332)]
731238,Tyler Dibling,1619,Full Back,RWB,40.0,[np.int64(5588101)]
731238,Tyler Dibling,1619,Midfielder,AMF,195.0,"[np.int64(5588258), np.int64(5588262), np.int64(5588409), np.int64(5588437)]"
731238,Tyler Dibling,1619,Midfielder,RCMF3,129.0,"[np.int64(5588084), np.int64(5588097), np.int64(5588220)]"
731238,Tyler Dibling,1619,Striker,CF,127.0,"[np.int64(5588131), np.int64(5588398)]"
731238,Tyler Dibling,1619,Striker,SS,86.0,"[np.int64(5588244), np.int64(5588327)]"
731238,Tyler Dibling,1619,Winger,LW,18.0,[np.int64(5588418)]
731238,Tyler Dibling,1619,Winger,RAMF,194.0,"[np.int64(5588127), np.int64(5588354), np.int64(5588427)]"
731238,Tyler Dibling,1619,Winger,RW,654.0,"[np.int64(5588117), np.int64(5588140), np.int64(5588157), np.int64(5588168), np.int64(5588177), np.int64(5588189), np.int64(5588199), np.int64(5588347), np.int64(5588378), np.int64(5588388), np.int64(5588446)]"
