matchId,passEventId,passTeamId,passPlayerId,passTimeSeconds,startX,startY,endX,endY,becameShot,dist_to_goal,log_dist_to_goal,goal_angle
5588082,2263914339,1609,520291,1103,89,66,85,44,True,16.15549442140351,2.8423184967288817,1.3391340677778538
5588082,2263914437,1609,520291,1472,81,81,91,54,True,9.848857801796104,2.38405980272115,1.8692952583810758
5588082,2263914681,1629,349687,2113,77,83,91,50,True,9.0,2.302585092994046,1.9305033263798532
5588082,2263914608,1609,555939,2178,89,17,92,50,True,8.0,2.1972245773362196,2.0382826885326994
5588082,2263914698,1609,302292,2398,81,63,75,51,True,25.019992006393608,3.258865165874228,0.9580082970739456
5588082,2263914752,1609,379209,2626,77,39,96,30,True,20.396078054371138,3.0632076367447545,0.39852244566642003
5588082,2263914937,1609,555939,2995,89,25,87,40,True,16.401219466856727,2.856540288066804,1.2831438617897546
5588082,2263915095,1609,241564,3479,97,25,82,48,True,18.110770276274835,2.950252064937231,1.2432876786472313
5588082,2263915106,1609,217031,3535,74,73,93,71,True,22.135943621178654,3.141387409129447,0.5157847823681593
5588082,2263915265,1629,349687,3684,71,70,80,74,True,31.240998703626616,3.4732388943182797,0.5724014423812073
5588082,2263915357,1629,645877,3884,73,70,89,32,True,21.095023109728988,3.0953523845078856,0.803189880171671
5588082,2263915272,1609,520291,4168,89,84,81,67,True,25.495097567963924,3.2769597184427166,0.7987307066915939
5588082,2263915277,1609,520291,4207,100,100,81,63,True,23.021728866442675,3.1789587901833576,0.9397169393235674
5588082,2263915352,1609,425925,4383,80,72,90,74,True,26.0,3.295836866004329,0.4738513364947604
5588082,2263915410,1609,302292,4747,78,67,91,71,True,22.847319317591726,3.171671813432016,0.5853830941494734
5588082,2263915703,1629,622113,5505,73,19,95,60,True,11.180339887498949,2.499823167269985,1.8971551435016591
5588082,2263915715,1629,512982,5594,85,87,85,60,True,18.027756377319946,2.945898775109889,1.1902899496825317
5588082,2263915728,1629,622113,5704,92,25,81,47,True,19.235384061671343,3.0074327582154807,1.1843707987562668
5588083,2264101265,1623,9433,216,41,43,80,92,True,46.51881339845203,3.861125704171324,0.2549783298135294
5588083,2264101134,1651,7945,508,71,40,78,41,True,23.769728648009426,3.209622288576888,0.9652516631899266
5588083,2264101444,1623,25706,667,92,71,87,67,True,21.400934559032695,3.1091026793760697,0.863389566257792
5588083,2264101607,1623,532949,782,75,75,92,34,True,17.88854381999832,2.938555591194144,0.942858163738624
5588083,2264101200,1651,8319,899,100,100,88,53,True,12.36931687685298,2.592962296080249,1.6220334941983152
5588083,2264101223,1651,856213,966,60,54,76,14,True,43.266615305567875,3.7902307881077646,0.35122047817061597
5588083,2264101395,1651,856213,1502,94,72,95,44,True,7.810249675906654,2.175915779604025,2.2640194526358832
5588083,2264101440,1651,856213,1635,74,29,81,49,True,19.026297590440446,2.997046289378957,1.1983429968822819
5588083,2264101859,1623,623374,1684,82,32,93,61,True,13.038404810405298,2.6417967746502087,1.56530187659168
5588083,2264101991,1623,28292,2158,91,88,93,68,True,19.313207915827967,3.0112713107234272,0.728464938906595
5588083,2264101825,1651,589075,3319,55,50,67,62,True,35.11409973215888,3.5866833633825785,0.6786257490060358
5588083,2264102471,1623,7939,3495,92,85,90,66,True,18.867962264113206,2.9891084979133833,0.9472800647741441
5588083,2264101959,1651,599817,3769,75,37,90,31,True,21.470910553583888,3.112221608455145,0.727491958149341
5588083,2264102036,1651,8319,4020,71,32,94,34,True,17.08800749063506,2.89524914909738,0.9031307382015419
5588083,2264102139,1651,8319,4311,37,74,71,89,True,48.60041152089147,3.9039991304886303,0.3311597953226263
5588083,2264102480,1651,7945,5160,68,25,79,61,True,23.706539182259394,3.2070679528163923,0.9469180335160284
5588084,2263986091,1619,549884,1304,67,63,77,71,True,31.144823004794873,3.470251411428075,0.6413002319947291
5588084,2263986232,1613,478618,1437,77,27,89,29,True,23.706539182259394,3.2070679528163923,0.6290988124990792
5588084,2263986437,1619,499655,2412,93,96,97,44,True,6.708203932499369,2.0422852074542566,2.5800989903226945
5588084,2263986522,1613,399599,2655,91,76,88,45,True,13.0,2.6390573296152584,1.5707963267948966
5588084,2263986578,1613,621113,2929,100,100,89,30,True,22.825424421026653,3.1707532634855484,0.6823165548747481
5588084,2263986723,1619,337003,2966,95,26,90,44,True,11.661903789690601,2.538597783742933,1.697044362147082
5588084,2263986760,1619,488711,3059,74,78,77,64,True,26.92582403567252,3.3295518534069948,0.8217772537181548
5588084,2263987022,1619,286829,3700,79,42,82,43,True,19.313207915827967,3.0112713107234272,1.1597317794050321
5588084,2263987057,1619,286829,3733,90,51,86,54,True,14.560219778561036,2.7447176432366795,1.4532094184136621
5588084,2263987174,1619,504613,4115,71,26,71,54,True,29.274562336608895,3.4103078330707124,0.831136007137055
5588084,2263987294,1619,240032,4626,68,40,74,73,True,34.713109915419565,3.575517845896728,0.5781374527374483
5588084,2263987300,1619,504613,4633,80,50,86,35,True,20.518284528683193,3.0689030169062685,0.9652516631899265
5588084,2263987410,1619,776849,5190,85,82,91,42,True,12.041594578792296,2.568143832672187,1.67300304490215
5588084,2263987451,1619,447536,5369,78,85,91,52,True,9.219544457292887,2.324302010131721,1.9154436424129229
5588084,2263987512,1619,619727,5766,84,22,91,46,True,9.848857801796104,2.38405980272115,1.8692952583810758
5588085,2264088583,1659,698840,252,75,63,68,61,True,33.83784863137726,3.5507044001172257,0.7059199187892418
5588085,2264089101,1659,302518,295,100,0,98,48,True,2.8284271247461903,1.342454046453526,2.8291876215006413
5588085,2264088634,1642,450826,1047,78,24,73,33,True,31.906112267087632,3.4936584237099186,0.6909028696199875
5588085,2264088720,1642,9206,1342,79,32,79,23,True,34.20526275297414,3.5611955814562157,0.49934672168013006
5588085,2264088783,1642,448645,1563,79,10,75,23,True,36.796738985948195,3.6322228286910425,0.5017086895345584
5588085,2264088842,1642,566474,1768,70,9,75,19,True,39.824615503479755,3.709285220648791,0.43007813505586256
5588085,2264088846,1642,240378,1812,85,0,93,34,True,17.46424919657298,2.915836386582804,0.9290557795628931
5588085,2264089090,1659,400575,1840,80,38,82,47,True,18.24828759089466,2.9574221004597847,1.2337408450740626
5588085,2264088937,1642,450826,2428,85,15,78,52,True,22.090722034374522,3.1394308933138095,1.0620665024793432
5588085,2264088939,1642,566474,2433,82,64,91,68,True,20.12461179749811,3.050438796624595,0.7811428699329722
5588085,2264089115,1642,566474,3079,90,35,85,28,True,26.627053911388696,3.31879550680764,0.625485040239229
5588085,2264089414,1659,400575,3086,42,29,73,30,True,33.60059523282288,3.543870885176481,0.6313927197499676
5588085,2264089484,1659,557406,3247,88,96,81,53,True,19.235384061671343,3.0074327582154807,1.1843707987562668
5588085,2264089547,1659,698840,2745,32,21,65,86,True,50.20956084253277,3.935926249818332,0.36916665700717544
5588085,2264089725,1659,20922,3322,22,23,25,66,True,76.68767828015137,4.352696664105322,0.3289808590825664
5588085,2264089806,1659,698840,3503,87,84,85,74,True,28.30194339616981,3.3776538413377772,0.5528899854292394
5588085,2264089532,1642,450826,3658,100,0,93,53,True,7.615773105863909,2.153594605461833,2.118456247603197
5588085,2264089898,1659,400575,3723,64,18,84,13,True,40.311288741492746,3.721135797762845,0.27829965900511133
5588085,2264089939,1659,656446,3846,67,23,84,25,True,29.68164415931166,3.423664565653472,0.5287727723351919
5588085,2264090165,1659,0,4488,100,0,76,24,True,35.38361202590826,3.5941184541952063,0.5227185908614678
5588085,2264090193,1659,739094,4592,97,23,100,100,True,50.0,3.9318256327243257,0.0
5588085,2264090201,1659,739094,4651,72,81,69,60,True,32.57299494980466,3.513722022079679,0.7347935831916328
5588085,2264089900,1642,454242,4845,74,63,73,37,True,29.966648127543394,3.4329107584715275,0.7665324773757776
5588085,2264089991,1642,448645,5103,75,51,75,36,True,28.653097563788805,3.3895665909411155,0.7838620662953463
5588085,2264090270,1659,264303,5158,95,17,97,54,True,5.0,1.791759469228055,2.6451699001849116
5588085,2264090034,1642,470834,5354,76,86,91,68,True,20.12461179749811,3.050438796624595,0.7811428699329722
5588085,2264090063,1642,470834,5402,72,77,96,45,True,6.4031242374328485,2.001902105358892,2.459276098715045
5588086,2264193554,1633,83150,101,66,100,92,64,True,16.1245154965971,2.8405110915785454,1.1583858851975093
5588086,2264193547,1614,263802,211,100,0,96,43,True,8.06225774829855,2.2041182886012787,2.356194490192345
5588086,2264193699,1614,263802,593,41,34,55,61,True,46.32493928760188,3.8570374142124058,0.5343725415006391
5588086,2264193784,1614,388267,835,87,69,79,58,True,22.47220505424423,3.1558169574839825,1.0191413442663497
5588086,2264193808,1633,285403,1007,85,56,81,56,True,19.924858845171276,3.04093787060231,1.1383885512243588
5588086,2264193905,1614,491344,1232,84,41,83,56,True,18.027756377319946,2.945898775109889,1.2315037123408519
5588086,2264193940,1614,421696,1314,35,91,89,76,True,28.231188426986208,3.375236236079277,0.4273470900283345
5588086,2264194141,1614,388267,1896,66,65,73,42,True,28.160255680657446,3.372806675300146,0.844153986113171
5588086,2264194233,1633,422132,2420,67,60,79,71,True,29.698484809834994,3.424213298646665,0.6535230449629599
5588086,2264194507,1633,541598,2879,92,26,95,62,True,13.0,2.6390573296152584,1.5707963267948966
5588086,2264194569,1633,299699,3280,100,0,93,36,True,15.652475842498529,2.812558904620976,1.17522517605209
5588086,2264194494,1614,491344,3349,89,49,82,53,True,18.24828759089466,2.9574221004597847,1.2337408450740626
5588086,2264194642,1633,496001,3635,47,36,71,11,True,48.60041152089147,3.9039991304886303,0.3311597953226263
5588086,2264194669,1633,83150,3792,94,91,96,41,True,9.848857801796104,2.38405980272115,2.1763409903998667
5588086,2264194941,1614,25701,3949,68,16,87,35,True,19.849433241279208,3.037326765202895,0.9834767832503867
5588086,2264194741,1633,535839,4506,74,24,68,56,True,32.55764119219941,3.5132645928415442,0.7511689376582018
5588086,2264195159,1614,551573,4683,79,5,85,31,True,24.20743687382041,3.227139065020287,0.7519533898245738
5588086,2264195182,1614,263802,5006,65,70,89,32,True,21.095023109728988,3.0953523845078856,0.803189880171671
5588086,2264194861,1633,535839,5149,88,16,94,49,True,6.082762530298219,1.957664019497356,2.2730532583039036
5588086,2264195085,1633,541598,5774,96,75,97,41,True,9.486832980505138,2.3501204683885626,2.362563830811008
5588087,2265323121,1628,491413,398,79,86,92,45,True,9.433981132056603,2.3450678962850335,1.9379701606131159
5588087,2265323328,1628,532892,893,59,17,63,37,True,39.21734310225516,3.6942983230440367,0.6125375566103034
5588087,2265323477,1628,491413,1443,81,63,79,56,True,21.840329667841555,3.1285278184770564,1.0571903220721477
5588087,2265323634,1669,286368,1709,67,77,92,84,True,34.92849839314596,3.581530807687272,0.1953820169002145
5588087,2265323672,1669,454388,1829,74,55,92,39,True,13.601470508735444,2.6811222434187947,1.4940244355251187
5588087,2265323873,1669,56262,2493,61,26,94,33,True,18.027756377319946,2.945898775109889,0.7853981633974484
5588087,2265323955,1669,361163,2800,77,81,88,53,True,12.36931687685298,2.592962296080249,1.6220334941983152
5588087,2265323901,1628,534563,2892,27,82,68,80,True,43.86342439892262,3.803622861419929,0.44269259291186547
5588087,2265323928,1628,365880,2976,80,21,80,45,True,20.615528128088304,3.073411951227919,1.1133214788988715
5588087,2265324084,1669,454388,3113,100,100,91,28,True,23.769728648009426,3.209622288576888,0.5337081916392616
5588087,2265323986,1628,8981,3154,74,17,79,38,True,24.186773244895647,3.2263189854899537,0.9197196053504169
5588087,2265324173,1628,365880,3839,86,87,78,63,True,25.553864678361276,3.2791752993682826,0.8685393952858895
5588087,2265324351,1669,361163,4133,80,42,75,50,True,25.0,3.258096538021482,0.9590385839851924
5588087,2265324409,1628,25571,4365,74,34,80,57,True,21.18962010041709,3.0996246164922745,1.0768549578753155
5588087,2265324451,1669,449472,4531,73,73,92,44,True,10.0,2.3978952727983707,1.8911038807501008
5588087,2265324516,1628,347202,4752,71,60,71,35,True,32.64965543462902,3.5160028163541805,0.6989996140390012
5588087,2265324568,1628,532892,4867,79,11,83,35,True,22.67156809750927,3.164274669642059,0.9080325277010407
5588087,2265324665,1628,487034,5177,67,22,77,24,True,34.713109915419565,3.575517845896728,0.5235011261164801
5588087,2265324687,1628,255738,5228,68,21,94,44,True,8.48528137423857,2.249741268127636,2.1270875100572706
5588087,2265324711,1628,532892,5307,94,15,94,35,True,16.15549442140351,2.8423184967288817,1.037952439175508
5588088,2270376396,1625,661732,464,74,26,82,30,True,26.90724809414742,3.3288864434088734,0.7005583163021043
5588088,2270376380,1610,551497,554,85,98,90,41,True,13.45362404707371,2.67094518221905,1.5246752107803854
5588088,2270376455,1625,658798,641,77,47,88,68,True,21.633307652783937,3.119422611261903,0.8066715494215095
5588088,2270376761,1625,265673,1068,84,42,84,56,True,17.08800749063506,2.89524914909738,1.2833138986730404
5588088,2270376808,1625,661732,1312,72,52,77,42,True,24.351591323771842,3.2328415021802677,0.9540355675396928
5588088,2270377056,1625,661732,2048,93,71,78,60,True,24.166091947189145,3.225497530790581,0.943144442709668
5588088,2270377087,1625,661732,2180,91,73,87,70,True,23.853720883753127,3.2130074750862994,0.7015841350193579
5588088,2270377105,1625,549485,2246,78,4,80,26,True,31.240998703626616,3.4732388943182797,0.5724014423812073
5588088,2270376796,1610,669602,2307,93,42,91,36,True,16.64331697709324,2.870357070152041,1.1383885512243588
5588088,2270377150,1625,38021,2364,75,45,80,33,True,26.248809496813376,3.3050098319645613,0.7853981633974483
5588088,2270376849,1610,347200,2629,78,54,82,72,True,28.42534080710379,3.3818562353087924,0.6321379615289937
5588088,2270376925,1610,669602,3017,50,50,79,25,True,32.64965543462902,3.5160028163541805,0.5467888408892473
5588088,2270377445,1625,265673,3064,87,35,89,54,True,11.704699910719626,2.5419719967151067,1.6822210075264812
5588088,2270377167,1610,551497,3528,78,79,73,51,True,27.018512172212592,3.332865440720077,0.8965767609578867
5588088,2270377231,1610,496823,3646,94,14,94,42,True,10.0,2.3978952727983707,1.9872349439864885
5588088,2270377237,1610,609113,3653,81,51,92,52,True,8.246211251235321,2.2242138731565637,2.022839040920632
5588088,2270377827,1625,265673,4344,78,37,80,54,True,20.396078054371138,3.0632076367447545,1.1273479903751584
5588088,2270377742,1610,614501,5510,68,81,75,68,True,30.805843601498726,3.4596500339575558,0.6947382761967031
5588088,2270377801,1610,496823,5667,88,15,81,28,True,29.068883707497267,3.4034908731819016,0.6310793874713292
5588089,2267117721,1624,551442,360,83,81,92,61,True,13.601470508735444,2.6811222434187947,1.4940244355251187
5588089,2267117740,1624,14911,441,73,71,93,43,True,9.899494936611665,2.3887164520708755,1.9427477795358397
5588089,2267117778,1624,551442,663,88,91,92,43,True,10.63014581273465,2.4536005040903826,1.833791058475816
5588089,2267117821,1624,551442,832,78,87,90,58,True,12.806248474865697,2.625121277719336,1.5900247258946039
5588089,2267117866,1624,284302,1065,100,100,94,56,True,8.48528137423857,2.249741268127636,2.1270875100572706
5588089,2267117895,1624,14911,1341,88,27,76,47,True,24.186773244895647,3.2263189854899537,0.9827937232473289
5588089,2267118079,1624,284302,1708,79,28,90,49,True,10.04987562112089,2.402419171893253,1.8266048914102686
5588089,2267118140,1624,284302,1938,78,29,97,64,True,14.317821063276353,2.72901692595138,1.1383885512243588
5588089,2267118417,1631,285382,2148,30,15,74,49,True,26.019223662515376,3.2965486001620423,0.9263491444901191
5588089,2267118324,1624,286831,2495,82,35,86,55,True,14.866068747318506,2.764182787866674,1.4288992721907325
5588089,2267118543,1624,551442,3021,81,91,93,76,True,26.92582403567252,3.3295518534069948,0.31634520163609325
5588089,2267118622,1624,607944,3265,74,51,87,58,True,15.264337522473747,2.7889748288452005,1.3836626644115646
5588089,2267118666,1624,524163,3359,91,73,90,64,True,17.204650534085253,2.901677085292929,1.1164220222927943
5588089,2267118791,1631,707333,3397,91,13,93,45,True,8.602325267042627,2.262005284461337,2.0518713651555065
5588089,2267119009,1631,729649,3987,87,84,91,70,True,21.93171219946131,3.132520764795627,0.6435011087932844
5588089,2267119125,1631,809491,4186,69,39,81,35,True,24.20743687382041,3.227139065020287,0.8697202467671826
5588089,2267119047,1624,472363,5013,91,23,86,46,True,14.560219778561036,2.7447176432366795,1.4532094184136621
5588089,2267119302,1631,240070,5126,69,88,92,38,True,14.422205101855956,2.735808360625664,1.3854483767992019
5588089,2267119361,1631,240070,5521,100,100,97,52,True,3.605551275463989,1.5272623749123466,2.677945044588987
5588089,2267119311,1624,779565,5928,82,93,95,58,True,9.433981132056603,2.3450678962850335,2.122451309323443
5588090,2272229638,1609,520291,414,76,85,94,45,True,7.810249675906654,2.175915779604025,2.1763409903998667
5588090,2272229756,1609,302292,903,71,68,89,70,True,22.825424421026653,3.1707532634855484,0.6823165548747481
5588090,2272229754,1614,491344,1442,86,66,87,42,True,15.264337522473747,2.7889748288452005,1.3836626644115646
5588090,2272230196,1609,555939,1870,78,19,75,37,True,28.178005607210743,3.373415192822238,0.805003494254653
5588090,2272229923,1614,301047,2592,68,47,76,63,True,27.294688127912362,3.342674088371253,0.8253768505207384
5588090,2272230035,1614,491344,3229,77,23,80,50,True,20.0,3.044522437723423,1.1527504411823675
5588090,2272230067,1614,263802,3469,100,100,92,46,True,8.94427190999916,2.2969966979615934,1.9751077300923314
5588090,2272230773,1609,520291,4007,98,81,89,56,True,12.529964086141668,2.6049067877920096,1.6127297726682956
5588090,2272230879,1609,520291,4613,90,70,81,63,True,23.021728866442675,3.1789587901833576,0.9397169393235674
5588090,2272230884,1609,379209,4767,95,32,90,44,True,11.661903789690601,2.538597783742933,1.697044362147082
5588090,2272230901,1609,520291,4978,72,69,80,26,True,31.240998703626616,3.4732388943182797,0.5724014423812073
5588090,2272230490,1614,551573,5187,94,24,95,35,True,15.811388300841896,2.8220565318058126,1.0135810936124952
5588090,2272230574,1614,470680,5451,88,26,78,28,True,31.11269837220809,3.469251539830953,0.6213141963340784
5588090,2272230943,1609,425925,5603,68,7,82,42,True,19.697715603592208,3.0300233368671208,1.1331169050056469
5588091,2273657858,1613,448638,457,83,76,76,53,True,24.186773244895647,3.2263189854899537,0.9827937232473289
5588091,2273657991,1613,51064,707,29,75,78,63,True,25.553864678361276,3.2791752993682826,0.8685393952858895
5588091,2273657926,1659,264303,1124,82,36,98,34,True,16.1245154965971,2.8405110915785454,0.5191461142465229
5588091,2273658031,1659,302518,1584,67,75,87,87,True,39.21734310225516,3.6942983230440367,0.2420546948516158
5588091,2273658160,1659,400575,1996,79,88,88,71,True,24.186773244895647,3.2263189854899537,0.6435011087932844
5588091,2273658249,1659,557406,2194,98,70,97,48,True,3.605551275463989,1.5272623749123466,2.677945044588987
5588091,2273658530,1613,293686,2827,54,91,71,87,True,47.01063709417264,3.8714225924854766,0.3538756044738245
5588091,2273658549,1613,478618,2908,85,93,89,56,True,12.529964086141668,2.6049067877920096,1.6127297726682956
5588091,2273658499,1659,302518,2963,64,37,95,28,True,22.561028345356956,3.159594005766197,0.36520144978817304
5588091,2273658544,1659,264303,3075,44,53,67,47,True,33.13608305156178,3.530354978843888,0.745687656663742
5588091,2273658588,1659,264303,3172,67,22,79,33,True,27.018512172212592,3.332865440720077,0.7718488571009172
5588091,2273658650,1659,404757,3525,76,56,81,80,True,35.510561809129406,3.597601583364257,0.42483216291934245
5588091,2273658760,1659,557406,3781,97,72,98,48,True,2.8284271247461903,1.342454046453526,2.8291876215006413
5588091,2273658770,1613,399599,3982,80,58,91,37,True,15.811388300841896,2.8220565318058126,1.237552025683224
5588091,2273658811,1613,346159,4161,95,32,92,23,True,28.160255680657446,3.372806675300146,0.32175055439664213
5588091,2273658830,1613,448708,4191,90,20,95,62,True,13.0,2.6390573296152584,1.5707963267948966
5588091,2273658881,1613,370937,4375,82,52,90,58,True,12.806248474865697,2.625121277719336,1.5900247258946039
5588091,2273658942,1613,448708,4561,83,23,95,63,True,13.92838827718412,2.703264653760311,1.380808038876181
5588091,2273659005,1659,400575,4632,78,65,76,53,True,24.186773244895647,3.2263189854899537,0.9827937232473289
5588091,2273659015,1659,400575,4685,82,37,82,60,True,20.591260281974,3.072288616235468,1.0718988413828388
5588091,2273659019,1659,302518,4724,100,0,95,44,True,7.810249675906654,2.175915779604025,2.2640194526358832
5588091,2273658989,1613,478618,4875,70,79,94,53,True,6.708203932499369,2.0422852074542566,2.242402483048637
5588091,2273659034,1613,478618,4949,83,58,87,58,True,15.264337522473747,2.7889748288452005,1.3836626644115646
5588091,2273659307,1613,298980,5400,69,77,77,68,True,29.206163733020468,3.408046000675723,0.7184158352220293
5588091,2273659207,1659,557406,5484,74,39,81,69,True,26.870057685088806,3.3275529112832043,0.7291062174295808
5588091,2273659327,1659,423316,5824,82,52,81,65,True,24.20743687382041,3.227139065020287,0.8697202467671826
5588092,2274304943,1651,8319,581,67,72,71,42,True,30.083217912982647,3.436668056593671,0.7974781126863297
5588092,2274304940,1611,369589,652,86,10,91,62,True,15.0,2.772588722239781,1.33589796738708
5588092,2274305107,1651,47,1039,78,88,89,83,True,34.785054261852174,3.5775303275189394,0.26812059844266356
5588092,2274305186,1611,583656,1377,75,12,90,56,True,11.661903789690601,2.538597783742933,1.697044362147082
5588092,2274305261,1611,40756,1599,79,77,82,39,True,21.095023109728988,3.0953523845078856,1.0379524391755077
5588092,2274305363,1651,534324,1887,95,27,95,53,True,5.830951894845301,1.9214640335415316,2.3750601762140153
5588092,2274305617,1651,7945,2712,81,36,81,56,True,19.924858845171276,3.04093787060231,1.1383885512243588
5588092,2274305724,1651,599817,3067,78,38,90,40,True,14.142135623730951,2.7174812964321107,1.4521257807312726
5588092,2274305783,1611,543793,3212,88,27,87,37,True,18.384776310850235,2.964488031765638,1.1071487177940904
5588092,2274305805,1651,856213,3284,89,77,91,46,True,9.848857801796104,2.38405980272115,1.8692952583810758
5588092,2274305853,1651,856213,3476,97,15,97,52,True,3.605551275463989,1.5272623749123466,2.677945044588987
5588092,2274305865,1611,349142,3575,65,77,83,83,True,37.12142238654117,3.6407763914828744,0.3504966274103215
5588092,2274305955,1611,692543,3952,70,11,77,23,True,35.4682957019364,3.5964432722215474,0.5021732060912387
5588092,2274306051,1651,7945,4167,71,64,96,71,True,21.37755832643195,3.108058596236242,0.346538864433942
5588092,2274306032,1611,243588,4189,95,65,97,42,True,8.54400374531753,2.2559130772219347,2.459276098715045
