player_id,team_id,position,total_minutes_played,total_matches_played,match_ids
500553,1625,Midfielder,349,6,"5588310,5588337,5588343,5588356,5588367,5588437"
500553,1625,Striker,352,4,"5588376,5588387,5588395,5588403"
500553,1625,Winger,492,6,"5588306,5588326,5588415,5588428,5588448,5588451"
501419,1633,Central Defender,1877,27,"5588086,5588093,5588132,5588149,5588158,5588169,5588176,5588188,5588198,5588208,5588229,5588249,5588258,5588269,5588276,5588330,5588344,5588358,5588363,5588389,5588394,5588409,5588412,5588429,5588434,5588449,5588452"
503347,1631,Full Back,118,3,"5588314,5588324,5588336"
503347,1631,Winger,7,1,5588308
504249,1642,Full Back,18,1,5588417
504249,1642,Midfielder,98,4,"5588190,5588237,5588323,5588436"
504249,1642,Striker,139,3,"5588121,5588138,5588380"
504249,1642,Winger,760,23,"5588097,5588108,5588115,5588144,5588156,5588167,5588176,5588186,5588206,5588217,5588227,5588241,5588257,5588263,5588279,5588285,5588298,5588301,5588318,5588365,5588397,5588449,5588456"
504375,1628,Central Defender,3117,35,"5588113,5588122,5588134,5588145,5588156,5588165,5588179,5588183,5588191,5588203,5588215,5588222,5588232,5588242,5588251,5588262,5588273,5588284,5588299,5588303,5588316,5588322,5588334,5588346,5588353,5588368,5588378,5588382,5588395,5588402,5588410,5588425,5588438,5588445,5588453"
504579,1669,Goalkeeper,149,2,"5588252,5588312"
504613,1619,Central Defender,180,2,"5588199,5588457"
504613,1619,Midfielder,1982,25,"5588084,5588097,5588101,5588117,5588127,5588131,5588140,5588157,5588168,5588177,5588201,5588220,5588238,5588244,5588258,5588289,5588298,5588347,5588369,5588378,5588409,5588418,5588427,5588437,5588446"
508021,1616,Central Defender,360,6,"5588214,5588224,5588234,5588345,5588370,5588451"
508021,1616,Full Back,12,1,5588442
508021,1616,Winger,5,1,5588166
508830,1651,Midfielder,107,2,"5588083,5588092"
512982,1629,Midfielder,644,9,"5588082,5588099,5588119,5588179,5588319,5588332,5588419,5588439,5588445"
512982,1629,Striker,445,6,"5588108,5588159,5588163,5588209,5588399,5588428"
512982,1629,Winger,1531,18,"5588120,5588139,5588142,5588189,5588194,5588213,5588229,5588239,5588246,5588259,5588268,5588288,5588292,5588309,5588325,5588345,5588407,5588459"
514484,1669,Midfielder,119,7,"5588116,5588154,5588162,5588233,5588312,5588329,5588336"
514484,1669,Striker,212,4,"5588087,5588095,5588128,5588132"
514484,1669,Winger,196,8,"5588101,5588142,5588171,5588180,5588200,5588211,5588221,5588241"
518231,1613,Midfielder,2677,36,"5588107,5588119,5588123,5588137,5588146,5588155,5588164,5588175,5588186,5588198,5588203,5588218,5588221,5588236,5588245,5588256,5588267,5588278,5588288,5588297,5588307,5588317,5588326,5588338,5588348,5588358,5588368,5588377,5588386,5588396,5588400,5588416,5588423,5588435,5588440,5588455"
518805,1634,Central Defender,1180,14,"5588081,5588096,5588104,5588152,5588250,5588265,5588274,5588283,5588320,5588335,5588353,5588365,5588416,5588426"
518805,1634,Full Back,26,1,5588162
520221,1629,Midfielder,586,21,"5588099,5588108,5588119,5588120,5588139,5588159,5588163,5588179,5588194,5588213,5588229,5588239,5588259,5588268,5588279,5588288,5588309,5588319,5588332,5588345,5588359"
520221,1629,Winger,30,3,"5588246,5588325,5588369"
520291,1609,Winger,1766,25,"5588082,5588090,5588100,5588118,5588126,5588130,5588140,5588160,5588175,5588182,5588190,5588208,5588210,5588224,5588230,5588242,5588370,5588383,5588390,5588405,5588410,5588420,5588433,5588440,5588457"
520300,1619,Central Defender,784,11,"5588219,5588220,5588238,5588244,5588258,5588262,5588277,5588289,5588327,5588446,5588457"
521457,1619,Central Defender,340,4,"5588339,5588347,5588354,5588369"
522222,1669,Midfielder,129,3,"5588128,5588291,5588417"
522222,1669,Striker,480,10,"5588101,5588116,5588142,5588154,5588171,5588221,5588233,5588261,5588281,5588390"
522222,1669,Winger,1752,25,"5588087,5588095,5588132,5588162,5588180,5588193,5588200,5588211,5588241,5588252,5588277,5588303,5588312,5588329,5588336,5588340,5588350,5588362,5588377,5588381,5588401,5588422,5588432,5588442,5588459"
524141,1612,Goalkeeper,16,1,5588145
524163,1624,Midfielder,67,2,"5588248,5588328"
524163,1624,Winger,2167,31,"5588089,5588098,5588107,5588118,5588128,5588136,5588143,5588158,5588165,5588178,5588187,5588197,5588207,5588212,5588228,5588238,5588257,5588268,5588278,5588280,5588335,5588343,5588357,5588364,5588375,5588388,5588399,5588408,5588414,5588441,5588458"
525613,1613,Central Defender,138,2,"5588326,5588455"
525613,1613,Full Back,2725,35,"5588084,5588091,5588107,5588119,5588123,5588137,5588146,5588155,5588164,5588175,5588186,5588198,5588203,5588218,5588221,5588236,5588245,5588267,5588278,5588288,5588297,5588307,5588317,5588338,5588348,5588358,5588368,5588377,5588386,5588396,5588400,5588416,5588423,5588435,5588440"
525621,1651,Midfielder,18,1,5588083
527201,1619,Midfielder,51,2,"5588427,5588437"
527201,1619,Striker,1362,28,"5588084,5588097,5588101,5588117,5588127,5588131,5588140,5588157,5588168,5588177,5588189,5588199,5588201,5588219,5588220,5588238,5588244,5588262,5588277,5588298,5588307,5588339,5588347,5588354,5588378,5588388,5588409,5588418"
527201,1619,Winger,153,5,"5588327,5588369,5588398,5588446,5588457"
528194,1625,,4,1,5588217
528194,1625,Midfielder,75,3,"5588294,5588326,5588337"
528194,1625,Striker,6,1,5588096
528194,1625,Winger,312,10,"5588266,5588276,5588281,5588310,5588343,5588376,5588395,5588415,5588428,5588437"
529349,1611,Full Back,62,3,"5588235,5588259,5588267"
529349,1611,Striker,15,1,5588210
529349,1611,Winger,104,4,"5588092,5588141,5588289,5588296"
532621,1623,Striker,358,10,"5588213,5588230,5588255,5588263,5588271,5588363,5588379,5588383,5588397,5588403"
532749,1610,Central Defender,345,5,"5588153,5588196,5588202,5588228,5588360"
532892,1628,Full Back,3100,37,"5588087,5588093,5588102,5588113,5588122,5588134,5588145,5588156,5588165,5588179,5588183,5588191,5588203,5588215,5588222,5588232,5588242,5588251,5588262,5588273,5588284,5588299,5588303,5588316,5588322,5588334,5588346,5588353,5588368,5588378,5588382,5588395,5588402,5588410,5588425,5588438,5588453"
532949,1623,,7,1,5588383
532949,1623,Midfielder,798,9,"5588103,5588110,5588124,5588134,5588146,5588152,5588166,5588177,5588205"
532949,1623,Striker,90,1,5588193
532949,1623,Winger,515,10,"5588083,5588098,5588213,5588397,5588403,5588413,5588426,5588431,5588446,5588455"
534324,1651,Full Back,90,1,5588232
534324,1651,Striker,44,1,5588401
534324,1651,Winger,2533,34,"5588083,5588092,5588100,5588112,5588121,5588133,5588143,5588155,5588163,5588173,5588181,5588192,5588201,5588214,5588226,5588249,5588252,5588260,5588272,5588283,5588296,5588302,5588318,5588321,5588339,5588341,5588351,5588367,5588372,5588382,5588412,5588439,5588443,5588458"
534563,1628,Central Defender,1926,23,"5588087,5588093,5588102,5588122,5588215,5588242,5588262,5588273,5588284,5588299,5588303,5588316,5588322,5588334,5588346,5588353,5588368,5588395,5588402,5588425,5588438,5588445,5588453"
534563,1628,Midfielder,8,1,5588191
535808,1631,Goalkeeper,900,10,"5588254,5588266,5588270,5588284,5588295,5588308,5588427,5588436,5588447,5588450"
535824,1612,Central Defender,90,1,5588234
535824,1612,Midfielder,3079,36,"5588081,5588095,5588106,5588115,5588125,5588139,5588145,5588153,5588160,5588173,5588184,5588199,5588204,5588218,5588223,5588248,5588254,5588269,5588275,5588285,5588291,5588305,5588311,5588325,5588337,5588348,5588354,5588361,5588379,5588384,5588394,5588406,5588414,5588433,5588443,5588453"
535839,1633,Midfielder,36,1,5588158
535839,1633,Winger,825,18,"5588086,5588109,5588114,5588129,5588132,5588149,5588169,5588176,5588188,5588198,5588208,5588216,5588229,5588231,5588249,5588258,5588269,5588276"
536067,1610,Winger,2082,32,"5588099,5588102,5588111,5588129,5588133,5588144,5588153,5588164,5588174,5588182,5588196,5588202,5588219,5588228,5588233,5588243,5588265,5588273,5588287,5588292,5588306,5588313,5588321,5588375,5588381,5588393,5588404,5588413,5588424,5588435,5588444,5588456"
536494,1610,Winger,191,7,"5588099,5588102,5588133,5588144,5588164,5588174,5588182"
537185,1659,Full Back,525,12,"5588085,5588091,5588103,5588111,5588125,5588150,5588161,5588180,5588402,5588420,5588430,5588448"
540754,1614,Midfielder,1672,26,"5588086,5588090,5588105,5588110,5588120,5588135,5588151,5588161,5588178,5588184,5588237,5588240,5588256,5588260,5588282,5588290,5588319,5588372,5588380,5588398,5588400,5588415,5588421,5588430,5588441,5588454"
540839,1628,Midfielder,494,13,"5588087,5588102,5588113,5588179,5588183,5588191,5588215,5588232,5588242,5588251,5588262,5588273,5588284"
541598,1633,Midfielder,180,2,"5588329,5588412"
541598,1633,Striker,612,8,"5588330,5588344,5588358,5588363,5588394,5588434,5588449,5588452"
541598,1633,Winger,1821,22,"5588086,5588093,5588109,5588114,5588129,5588132,5588149,5588158,5588216,5588229,5588231,5588249,5588258,5588269,5588276,5588286,5588299,5588300,5588313,5588389,5588409,5588429"
542200,1609,Central Defender,105,3,"5588100,5588433,5588440"
542200,1609,Full Back,915,16,"5588090,5588126,5588130,5588140,5588150,5588190,5588208,5588242,5588261,5588272,5588309,5588310,5588324,5588330,5588342,5588355"
543793,1611,Midfielder,259,5,"5588169,5588227,5588267,5588333,5588349"
543793,1611,Striker,1073,23,"5588080,5588092,5588106,5588117,5588122,5588136,5588141,5588154,5588174,5588185,5588205,5588235,5588247,5588259,5588275,5588289,5588296,5588304,5588316,5588355,5588373,5588387,5588396"
543793,1611,Winger,181,4,"5588195,5588210,5588328,5588366"
543873,1651,Central Defender,29,2,"5588372,5588401"
543978,1612,Striker,1216,28,"5588095,5588106,5588115,5588125,5588153,5588160,5588173,5588184,5588199,5588204,5588218,5588223,5588234,5588254,5588275,5588291,5588305,5588311,5588325,5588348,5588354,5588361,5588379,5588384,5588414,5588424,5588443,5588453"
543978,1612,Winger,38,2,"5588248,5588433"
544911,1623,Full Back,322,7,"5588205,5588255,5588263,5588271,5588383,5588413,5588426"
544911,1623,Winger,56,3,"5588293,5588302,5588314"
545267,1624,Central Defender,1267,16,"5588107,5588136,5588178,5588187,5588197,5588207,5588212,5588228,5588238,5588248,5588257,5588268,5588278,5588280,5588293,5588308"
546441,1624,Goalkeeper,540,6,"5588280,5588293,5588308,5588312,5588438,5588441"
549485,1625,Full Back,140,2,"5588096,5588109"
549485,1625,Midfielder,21,2,"5588170,5588240"
549485,1625,Striker,42,2,"5588387,5588448"
549485,1625,Winger,1383,23,"5588088,5588126,5588137,5588148,5588159,5588204,5588217,5588222,5588235,5588255,5588294,5588326,5588337,5588343,5588356,5588367,5588376,5588395,5588403,5588415,5588428,5588437,5588451"
549884,1619,Central Defender,2838,34,"5588084,5588097,5588101,5588117,5588127,5588131,5588140,5588157,5588168,5588177,5588189,5588199,5588201,5588220,5588238,5588244,5588258,5588262,5588277,5588289,5588298,5588307,5588315,5588347,5588354,5588369,5588378,5588388,5588398,5588409,5588418,5588427,5588437,5588446"
551442,1624,Full Back,2647,33,"5588089,5588098,5588107,5588118,5588128,5588136,5588143,5588158,5588165,5588178,5588187,5588197,5588207,5588212,5588228,5588238,5588248,5588257,5588268,5588278,5588280,5588293,5588308,5588312,5588328,5588335,5588343,5588357,5588375,5588388,5588408,5588438,5588458"
551497,1610,Midfielder,2840,33,"5588099,5588102,5588111,5588129,5588133,5588144,5588153,5588164,5588182,5588196,5588202,5588219,5588228,5588233,5588243,5588253,5588265,5588273,5588287,5588292,5588306,5588313,5588321,5588347,5588352,5588375,5588381,5588393,5588404,5588413,5588424,5588444,5588456"
551497,1610,Striker,180,2,"5588174,5588435"
551497,1610,Winger,180,2,"5588088,5588331"
551573,1614,Full Back,1218,26,"5588086,5588090,5588110,5588120,5588135,5588141,5588161,5588184,5588191,5588220,5588237,5588260,5588270,5588290,5588300,5588319,5588320,5588331,5588346,5588361,5588380,5588398,5588400,5588421,5588441,5588454"
551573,1614,Winger,34,3,"5588105,5588211,5588430"
552926,1651,Full Back,135,5,"5588173,5588214,5588232,5588321,5588401"
552926,1651,Winger,1085,24,"5588083,5588092,5588100,5588112,5588121,5588181,5588192,5588201,5588252,5588260,5588272,5588283,5588318,5588339,5588351,5588367,5588372,5588382,5588392,5588412,5588423,5588439,5588443,5588458"
555939,1609,Full Back,31,1,5588150
555939,1609,Midfielder,103,2,"5588100,5588118"
555939,1609,Winger,2205,30,"5588082,5588090,5588126,5588130,5588140,5588160,5588175,5588182,5588210,5588224,5588230,5588242,5588250,5588261,5588272,5588280,5588290,5588309,5588310,5588355,5588360,5588370,5588383,5588390,5588405,5588410,5588420,5588433,5588440,5588457"
557406,1659,Winger,3210,37,"5588085,5588091,5588103,5588111,5588125,5588131,5588147,5588150,5588161,5588170,5588180,5588192,5588212,5588225,5588231,5588247,5588251,5588264,5588271,5588287,5588297,5588301,5588311,5588327,5588332,5588341,5588357,5588362,5588371,5588389,5588391,5588402,5588411,5588420,5588430,5588448,5588450"
557788,1610,Central Defender,870,10,"5588088,5588099,5588102,5588111,5588133,5588144,5588164,5588174,5588182,5588202"
557788,1610,Full Back,305,4,"5588129,5588196,5588352,5588360"
558243,1669,Central Defender,1572,18,"5588116,5588128,5588233,5588261,5588277,5588281,5588291,5588303,5588312,5588329,5588381,5588390,5588401,5588417,5588422,5588432,5588442,5588459"
558243,1669,Full Back,1022,13,"5588101,5588132,5588142,5588154,5588162,5588171,5588180,5588193,5588200,5588211,5588221,5588362,5588377"
563725,1642,Central Defender,975,23,"5588121,5588156,5588167,5588206,5588217,5588227,5588237,5588241,5588257,5588263,5588285,5588298,5588301,5588318,5588323,5588356,5588365,5588373,5588380,5588408,5588425,5588436,5588449"
563725,1642,Full Back,22,1,5588144
563725,1642,Midfielder,35,1,5588279
565016,1629,Central Defender,270,3,"5588179,5588194,5588279"
565016,1629,Full Back,2795,33,"5588082,5588099,5588119,5588120,5588139,5588142,5588159,5588163,5588189,5588209,5588213,5588229,5588239,5588259,5588268,5588288,5588292,5588309,5588319,5588325,5588332,5588345,5588359,5588369,5588374,5588385,5588399,5588407,5588419,5588428,5588439,5588445,5588459"
565016,1629,Winger,60,1,5588108
566474,1642,Striker,577,9,"5588144,5588227,5588318,5588323,5588373,5588380,5588408,5588449,5588456"
566474,1642,Winger,1990,29,"5588085,5588097,5588108,5588115,5588121,5588138,5588156,5588167,5588176,5588186,5588190,5588206,5588217,5588237,5588241,5588257,5588263,5588279,5588285,5588298,5588301,5588338,5588342,5588356,5588365,5588397,5588417,5588425,5588436"
566728,1619,,5,1,5588347
566728,1619,Full Back,501,9,"5588315,5588327,5588339,5588378,5588388,5588409,5588437,5588446,5588457"
568412,1625,Central Defender,988,11,"5588096,5588109,5588181,5588222,5588235,5588376,5588387,5588395,5588403,5588415,5588428"
568412,1625,Full Back,2295,26,"5588088,5588116,5588126,5588137,5588148,5588159,5588168,5588170,5588197,5588217,5588240,5588255,5588266,5588276,5588281,5588294,5588306,5588310,5588326,5588337,5588343,5588356,5588367,5588437,5588448,5588451"
576405,1634,Full Back,8,1,5588315
576405,1634,Midfielder,102,2,"5588283,5588349"
576405,1634,Winger,1185,29,"5588104,5588112,5588127,5588135,5588149,5588152,5588162,5588172,5588187,5588195,5588206,5588215,5588225,5588239,5588250,5588274,5588294,5588320,5588335,5588353,5588365,5588371,5588393,5588405,5588416,5588426,5588432,5588447,5588452"
578325,1609,Central Defender,3039,35,"5588082,5588090,5588100,5588118,5588126,5588130,5588140,5588150,5588175,5588182,5588190,5588208,5588210,5588224,5588230,5588242,5588250,5588261,5588272,5588280,5588309,5588310,5588324,5588330,5588342,5588355,5588360,5588370,5588383,5588390,5588405,5588410,5588420,5588433,5588440"
578847,1610,Goalkeeper,540,6,"5588219,5588265,5588313,5588321,5588331,5588347"
579007,1631,Central Defender,6,1,5588105
579007,1631,Full Back,26,2,"5588094,5588366"
579007,1631,Midfielder,13,1,5588185
579007,1631,Winger,870,14,"5588089,5588172,5588196,5588216,5588226,5588236,5588284,5588295,5588392,5588419,5588427,5588436,5588447,5588450"
579022,1634,Striker,184,11,"5588081,5588096,5588104,5588195,5588215,5588225,5588239,5588245,5588250,5588265,5588274"
579408,1611,Striker,2034,31,"5588122,5588136,5588141,5588154,5588169,5588174,5588185,5588195,5588210,5588227,5588235,5588247,5588259,5588267,5588275,5588289,5588296,5588304,5588328,5588333,5588349,5588355,5588366,5588373,5588387,5588396,5588407,5588411,5588434,5588444,5588454"
579408,1611,Winger,29,1,5588316
579610,1651,Midfielder,675,11,"5588121,5588143,5588232,5588252,5588260,5588272,5588283,5588339,5588341,5588351,5588367"
579610,1651,Striker,491,7,"5588112,5588163,5588173,5588181,5588249,5588296,5588318"
579610,1651,Winger,561,10,"5588092,5588100,5588133,5588155,5588192,5588201,5588214,5588226,5588302,5588321"
580755,1634,Striker,2640,37,"5588081,5588096,5588104,5588112,5588127,5588135,5588149,5588152,5588162,5588172,5588187,5588195,5588206,5588215,5588225,5588239,5588250,5588265,5588274,5588283,5588294,5588305,5588315,5588320,5588335,5588349,5588353,5588365,5588371,5588385,5588393,5588405,5588416,5588426,5588432,5588447,5588452"
580990,1623,Midfielder,32,2,"5588263,5588282"
580990,1623,Striker,1580,28,"5588083,5588098,5588103,5588110,5588166,5588177,5588188,5588193,5588205,5588223,5588243,5588271,5588302,5588314,5588322,5588333,5588340,5588359,5588363,5588379,5588383,5588397,5588403,5588413,5588426,5588431,5588446,5588455"
582090,1629,Midfielder,6,1,5588374
583655,1631,,4,1,5588254
583655,1631,Central Defender,1145,17,"5588105,5588113,5588124,5588130,5588147,5588157,5588167,5588196,5588200,5588236,5588266,5588270,5588314,5588324,5588336,5588376,5588392"
583655,1631,Midfielder,5,1,5588436
583656,1611,Full Back,632,8,"5588195,5588205,5588210,5588227,5588289,5588422,5588434,5588454"
583656,1611,Midfielder,439,5,"5588247,5588259,5588267,5588275,5588304"
583656,1611,Winger,873,13,"5588080,5588092,5588106,5588117,5588122,5588136,5588169,5588174,5588185,5588235,5588296,5588316,5588444"
584520,1625,Midfielder,768,11,"5588326,5588337,5588343,5588356,5588367,5588376,5588395,5588403,5588428,5588448,5588451"
586585,1610,Central Defender,21,1,5588435
586585,1610,Full Back,1862,28,"5588088,5588099,5588102,5588133,5588144,5588153,5588164,5588174,5588182,5588202,5588219,5588228,5588233,5588243,5588253,5588265,5588273,5588292,5588306,5588313,5588321,5588331,5588347,5588360,5588375,5588381,5588393,5588404"
586585,1610,Midfielder,19,1,5588424
586585,1610,Winger,27,2,"5588444,5588456"
586894,1623,Midfielder,90,1,5588426
586894,1623,Winger,2377,32,"5588083,5588098,5588103,5588110,5588124,5588134,5588146,5588152,5588166,5588177,5588188,5588193,5588205,5588213,5588223,5588230,5588243,5588255,5588263,5588271,5588282,5588293,5588302,5588314,5588379,5588383,5588397,5588403,5588413,5588431,5588446,5588455"
589075,1651,Full Back,554,9,"5588339,5588372,5588382,5588401,5588412,5588423,5588439,5588443,5588458"
589075,1651,Midfielder,553,16,"5588083,5588121,5588133,5588143,5588155,5588163,5588173,5588192,5588201,5588214,5588226,5588232,5588249,5588341,5588351,5588367"
589103,1625,Full Back,1253,15,"5588109,5588235,5588281,5588294,5588306,5588310,5588343,5588356,5588376,5588387,5588403,5588415,5588428,5588448,5588451"
589103,1625,Midfielder,30,4,"5588096,5588148,5588159,5588217"
589103,1625,Striker,6,1,5588326
589103,1625,Winger,414,6,"5588116,5588168,5588170,5588181,5588204,5588222"
590703,1659,Central Defender,3116,36,"5588085,5588091,5588103,5588111,5588125,5588131,5588147,5588150,5588161,5588170,5588180,5588192,5588209,5588212,5588225,5588231,5588247,5588251,5588264,5588271,5588287,5588297,5588301,5588311,5588327,5588332,5588362,5588371,5588389,5588391,5588402,5588411,5588420,5588430,5588448,5588450"
590781,1651,Central Defender,2968,34,"5588083,5588092,5588100,5588112,5588121,5588155,5588163,5588173,5588181,5588192,5588201,5588214,5588226,5588232,5588249,5588252,5588260,5588272,5588283,5588296,5588302,5588318,5588321,5588339,5588341,5588351,5588367,5588372,5588382,5588401,5588423,5588439,5588443,5588458"
590874,1629,Central Defender,2530,30,"5588082,5588099,5588139,5588142,5588159,5588163,5588179,5588189,5588194,5588209,5588213,5588229,5588239,5588246,5588259,5588319,5588325,5588332,5588345,5588359,5588369,5588374,5588385,5588399,5588407,5588419,5588428,5588439,5588445,5588459"
590874,1629,Full Back,90,1,5588108
592655,1634,Full Back,2756,33,"5588081,5588096,5588104,5588112,5588127,5588135,5588149,5588152,5588162,5588172,5588187,5588195,5588206,5588215,5588225,5588239,5588245,5588250,5588265,5588274,5588283,5588294,5588305,5588315,5588335,5588349,5588353,5588365,5588385,5588393,5588405,5588447,5588452"
594120,1623,Central Defender,372,5,"5588205,5588413,5588426,5588446,5588455"
594120,1623,Full Back,1212,15,"5588110,5588223,5588282,5588293,5588302,5588314,5588322,5588333,5588340,5588359,5588363,5588379,5588383,5588397,5588403"
594968,1629,,1,1,5588163
594968,1629,Central Defender,22,1,5588268
594968,1629,Full Back,710,18,"5588194,5588213,5588229,5588246,5588259,5588279,5588288,5588292,5588309,5588319,5588385,5588399,5588407,5588419,5588428,5588439,5588445,5588459"
594968,1629,Winger,191,5,"5588082,5588099,5588120,5588189,5588209"
595115,1609,Striker,10,1,5588405
595249,1629,Midfielder,2482,32,"5588119,5588120,5588139,5588142,5588159,5588163,5588194,5588209,5588213,5588229,5588239,5588246,5588259,5588268,5588288,5588292,5588309,5588319,5588325,5588332,5588345,5588359,5588369,5588374,5588385,5588399,5588407,5588419,5588428,5588439,5588445,5588459"
595249,1629,Striker,14,1,5588108
596942,1669,Full Back,2599,30,"5588116,5588128,5588180,5588193,5588200,5588211,5588221,5588233,5588241,5588252,5588261,5588277,5588281,5588291,5588303,5588312,5588329,5588336,5588340,5588350,5588362,5588377,5588381,5588390,5588401,5588417,5588422,5588432,5588442,5588459"
596942,1669,Winger,507,8,"5588087,5588095,5588101,5588132,5588142,5588154,5588162,5588171"
598178,1629,Midfielder,2822,34,"5588082,5588099,5588108,5588119,5588120,5588139,5588142,5588159,5588163,5588179,5588189,5588194,5588209,5588213,5588246,5588259,5588268,5588279,5588288,5588292,5588309,5588325,5588332,5588359,5588369,5588374,5588385,5588399,5588407,5588419,5588428,5588439,5588445,5588459"
598178,1629,Winger,168,2,"5588229,5588345"
599817,1651,Midfielder,554,8,"5588083,5588100,5588121,5588249,5588302,5588318,5588382,5588392"
599817,1651,Striker,1372,18,"5588092,5588181,5588192,5588201,5588214,5588226,5588232,5588252,5588260,5588272,5588283,5588296,5588321,5588339,5588341,5588351,5588367,5588372"
599817,1651,Winger,61,1,5588401
600184,1610,Midfielder,2883,35,"5588088,5588099,5588102,5588129,5588133,5588144,5588153,5588164,5588174,5588182,5588196,5588202,5588219,5588228,5588233,5588243,5588253,5588265,5588273,5588287,5588306,5588313,5588321,5588331,5588347,5588352,5588360,5588375,5588381,5588393,5588404,5588413,5588424,5588444,5588456"
600184,1610,Winger,90,1,5588435
600189,1634,Midfielder,317,4,"5588315,5588353,5588365,5588393"
600189,1634,Striker,188,3,"5588405,5588416,5588447"
600189,1634,Winger,374,6,"5588305,5588320,5588371,5588385,5588426,5588432"
600189,1651,Midfielder,241,6,"5588100,5588112,5588143,5588232,5588252,5588260"
600189,1651,Striker,68,4,"5588092,5588155,5588249,5588296"
600189,1651,Winger,31,2,"5588133,5588163"
600432,1614,Midfielder,99,3,"5588161,5588178,5588202"
600432,1614,Striker,639,17,"5588086,5588090,5588105,5588110,5588120,5588135,5588141,5588151,5588184,5588191,5588211,5588220,5588237,5588240,5588256,5588290,5588300"
601998,1611,Midfielder,197,5,"5588106,5588289,5588296,5588304,5588366"
601998,1611,Winger,18,1,5588355
604320,1623,Central Defender,2525,30,"5588134,5588166,5588177,5588188,5588193,5588205,5588213,5588223,5588230,5588243,5588255,5588263,5588271,5588282,5588293,5588302,5588314,5588322,5588333,5588340,5588359,5588363,5588379,5588383,5588397,5588403,5588413,5588426,5588431,5588446"
604763,1624,Full Back,1935,25,"5588089,5588098,5588107,5588118,5588128,5588136,5588143,5588158,5588165,5588178,5588187,5588197,5588207,5588212,5588228,5588238,5588257,5588268,5588335,5588343,5588357,5588364,5588375,5588414,5588458"
606741,1614,Winger,439,11,"5588086,5588110,5588135,5588141,5588151,5588178,5588184,5588191,5588202,5588211,5588220"
606741,1634,Full Back,90,1,5588349
606741,1634,Winger,400,9,"5588294,5588305,5588315,5588335,5588353,5588365,5588371,5588385,5588393"
607630,1669,Midfielder,37,2,"5588432,5588442"
607630,1669,Striker,161,5,"5588193,5588200,5588211,5588221,5588422"
607630,1669,Winger,14,1,5588459
607944,1624,Midfielder,1974,35,"5588089,5588098,5588107,5588118,5588136,5588143,5588158,5588165,5588178,5588187,5588197,5588207,5588212,5588228,5588238,5588248,5588257,5588268,5588278,5588280,5588293,5588308,5588312,5588328,5588343,5588357,5588375,5588388,5588399,5588408,5588414,5588429,5588438,5588441,5588458"
607944,1624,Winger,25,1,5588128
609113,1610,Midfielder,838,16,"5588088,5588133,5588153,5588164,5588174,5588182,5588196,5588202,5588228,5588287,5588360,5588413,5588424,5588435,5588444,5588456"
614501,1610,Full Back,531,6,"5588202,5588228,5588287,5588413,5588424,5588435"
614501,1610,Midfielder,2825,32,"5588088,5588099,5588102,5588111,5588129,5588133,5588144,5588153,5588164,5588174,5588182,5588196,5588219,5588233,5588243,5588253,5588265,5588273,5588292,5588306,5588313,5588321,5588331,5588347,5588352,5588360,5588375,5588381,5588393,5588404,5588444,5588456"
614647,1642,Midfielder,252,6,"5588085,5588318,5588323,5588342,5588408,5588449"
614647,1642,Winger,43,2,"5588365,5588373"
616591,1633,Striker,184,8,"5588329,5588330,5588344,5588358,5588363,5588374,5588409,5588429"
616591,1651,,8,1,5588173
616591,1651,Full Back,14,1,5588121
616591,1651,Striker,281,10,"5588112,5588133,5588155,5588163,5588192,5588201,5588214,5588226,5588232,5588318"
616591,1651,Winger,11,1,5588249
619725,1625,Striker,15,1,5588395
619725,1625,Winger,13,2,"5588376,5588448"
619727,1619,Full Back,50,1,5588084
619727,1619,Winger,26,1,5588097
619747,1610,Central Defender,3150,35,"5588088,5588099,5588102,5588111,5588129,5588133,5588144,5588153,5588164,5588174,5588182,5588196,5588202,5588228,5588233,5588243,5588253,5588265,5588273,5588287,5588306,5588313,5588321,5588331,5588347,5588352,5588360,5588375,5588393,5588404,5588413,5588424,5588435,5588444,5588456"
619987,1611,Full Back,853,12,"5588328,5588333,5588349,5588373,5588387,5588396,5588407,5588411,5588422,5588434,5588444,5588454"
620468,1634,Central Defender,1846,21,"5588081,5588096,5588104,5588112,5588127,5588135,5588149,5588215,5588250,5588265,5588274,5588283,5588305,5588315,5588320,5588335,5588349,5588353,5588365,5588447,5588452"
620468,1634,Full Back,360,4,"5588405,5588416,5588426,5588432"
621113,1613,Full Back,2211,27,"5588084,5588091,5588107,5588119,5588123,5588137,5588146,5588155,5588164,5588175,5588186,5588198,5588203,5588218,5588221,5588236,5588245,5588256,5588267,5588278,5588288,5588297,5588307,5588317,5588326,5588338,5588348"
621262,1669,Midfielder,1422,29,"5588116,5588128,5588132,5588142,5588154,5588171,5588180,5588193,5588200,5588211,5588221,5588233,5588252,5588261,5588277,5588281,5588329,5588336,5588340,5588362,5588377,5588381,5588390,5588401,5588417,5588422,5588432,5588442,5588459"
621262,1669,Winger,106,2,"5588291,5588303"
622113,1629,Winger,11,1,5588082
622200,1612,Central Defender,367,6,"5588081,5588234,5588269,5588325,5588424,5588443"
622200,1612,Full Back,177,7,"5588204,5588218,5588337,5588348,5588354,5588361,5588394"
622234,1616,Striker,3,1,5588080
622236,1624,Striker,49,3,"5588312,5588335,5588364"
