player_id,team_id,total_minutes_played,match_ids
412027,1614,2939,"[np.int64(5588086), np.int64(5588090), np.int64(5588105), np.int64(5588110), np.int64(5588120), np.int64(5588135), np.int64(5588141), np.int64(5588161), np.int64(5588178), np.int64(5588184), np.int64(5588202), np.int64(5588211), np.int64(5588220), np.int64(5588237), np.int64(5588240), np.int64(5588256), np.int64(5588260), np.int64(5588270), np.int64(5588282), np.int64(5588290), np.int64(5588300), np.int64(5588319), np.int64(5588331), np.int64(5588346), np.int64(5588350), np.int64(5588372), np.int64(5588380), np.int64(5588398), np.int64(5588400), np.int64(5588415), np.int64(5588421), np.int64(5588430), np.int64(5588441), np.int64(5588454)]"
412034,1631,2929,"[np.int64(5588089), np.int64(5588094), np.int64(5588105), np.int64(5588113), np.int64(5588124), np.int64(5588130), np.int64(5588147), np.int64(5588157), np.int64(5588167), np.int64(5588185), np.int64(5588196), np.int64(5588200), np.int64(5588216), np.int64(5588226), np.int64(5588236), np.int64(5588246), np.int64(5588254), np.int64(5588266), np.int64(5588270), np.int64(5588284), np.int64(5588295), np.int64(5588308), np.int64(5588314), np.int64(5588324), np.int64(5588344), np.int64(5588352), np.int64(5588366), np.int64(5588376), np.int64(5588386), np.int64(5588392), np.int64(5588406), np.int64(5588419), np.int64(5588427), np.int64(5588436), np.int64(5588447), np.int64(5588450)]"
412968,1659,1133,"[np.int64(5588091), np.int64(5588103), np.int64(5588111), np.int64(5588131), np.int64(5588147), np.int64(5588150), np.int64(5588161), np.int64(5588170), np.int64(5588180), np.int64(5588192), np.int64(5588209), np.int64(5588371), np.int64(5588389), np.int64(5588391), np.int64(5588411), np.int64(5588430), np.int64(5588450)]"
413002,1633,2105,"[np.int64(5588086), np.int64(5588093), np.int64(5588109), np.int64(5588114), np.int64(5588129), np.int64(5588132), np.int64(5588158), np.int64(5588169), np.int64(5588176), np.int64(5588198), np.int64(5588216), np.int64(5588229), np.int64(5588231), np.int64(5588249), np.int64(5588258), np.int64(5588269), np.int64(5588276), np.int64(5588286), np.int64(5588299), np.int64(5588313), np.int64(5588329), np.int64(5588330), np.int64(5588344), np.int64(5588358), np.int64(5588363), np.int64(5588374), np.int64(5588389), np.int64(5588394), np.int64(5588409), np.int64(5588412), np.int64(5588429), np.int64(5588434), np.int64(5588452)]"
413582,1624,1483,"[np.int64(5588098), np.int64(5588107), np.int64(5588128), np.int64(5588143), np.int64(5588158), np.int64(5588165), np.int64(5588178), np.int64(5588187), np.int64(5588197), np.int64(5588207), np.int64(5588212), np.int64(5588228), np.int64(5588248), np.int64(5588257), np.int64(5588268), np.int64(5588278), np.int64(5588280), np.int64(5588312), np.int64(5588328), np.int64(5588335), np.int64(5588357), np.int64(5588364), np.int64(5588388), np.int64(5588399), np.int64(5588429), np.int64(5588438), np.int64(5588441), np.int64(5588458)]"
415847,1624,1421,"[np.int64(5588089), np.int64(5588098), np.int64(5588107), np.int64(5588118), np.int64(5588128), np.int64(5588136), np.int64(5588143), np.int64(5588158), np.int64(5588165), np.int64(5588178), np.int64(5588187), np.int64(5588228), np.int64(5588357), np.int64(5588364), np.int64(5588375), np.int64(5588388), np.int64(5588399), np.int64(5588408)]"
415917,1609,2365,"[np.int64(5588082), np.int64(5588090), np.int64(5588100), np.int64(5588118), np.int64(5588126), np.int64(5588130), np.int64(5588140), np.int64(5588150), np.int64(5588160), np.int64(5588175), np.int64(5588182), np.int64(5588190), np.int64(5588208), np.int64(5588230), np.int64(5588242), np.int64(5588250), np.int64(5588261), np.int64(5588272), np.int64(5588280), np.int64(5588290), np.int64(5588309), np.int64(5588310), np.int64(5588324), np.int64(5588330), np.int64(5588342), np.int64(5588355), np.int64(5588360), np.int64(5588370)]"
415953,1651,977,"[np.int64(5588133), np.int64(5588143), np.int64(5588155), np.int64(5588163), np.int64(5588173), np.int64(5588181), np.int64(5588192), np.int64(5588201), np.int64(5588214), np.int64(5588226), np.int64(5588260), np.int64(5588272), np.int64(5588458)]"
419213,1612,2004,"[np.int64(5588081), np.int64(5588095), np.int64(5588106), np.int64(5588115), np.int64(5588125), np.int64(5588139), np.int64(5588145), np.int64(5588153), np.int64(5588160), np.int64(5588173), np.int64(5588184), np.int64(5588199), np.int64(5588204), np.int64(5588218), np.int64(5588223), np.int64(5588234), np.int64(5588248), np.int64(5588254), np.int64(5588269), np.int64(5588275), np.int64(5588285), np.int64(5588291), np.int64(5588305), np.int64(5588311), np.int64(5588337), np.int64(5588348), np.int64(5588379), np.int64(5588384), np.int64(5588394), np.int64(5588406), np.int64(5588414), np.int64(5588424), np.int64(5588433), np.int64(5588443), np.int64(5588453)]"
419219,1669,33,"[np.int64(5588087), np.int64(5588095)]"
419784,1631,143,"[np.int64(5588113), np.int64(5588236), np.int64(5588246), np.int64(5588266)]"
420090,1623,2135,"[np.int64(5588083), np.int64(5588098), np.int64(5588103), np.int64(5588110), np.int64(5588124), np.int64(5588134), np.int64(5588146), np.int64(5588152), np.int64(5588166), np.int64(5588177), np.int64(5588188), np.int64(5588205), np.int64(5588213), np.int64(5588223), np.int64(5588230), np.int64(5588243), np.int64(5588255), np.int64(5588263), np.int64(5588282), np.int64(5588314), np.int64(5588322), np.int64(5588333), np.int64(5588340), np.int64(5588359), np.int64(5588363), np.int64(5588379), np.int64(5588383), np.int64(5588397), np.int64(5588403), np.int64(5588413), np.int64(5588426), np.int64(5588431), np.int64(5588446), np.int64(5588455)]"
421696,1614,2086,"[np.int64(5588086), np.int64(5588090), np.int64(5588141), np.int64(5588151), np.int64(5588161), np.int64(5588178), np.int64(5588191), np.int64(5588202), np.int64(5588211), np.int64(5588237), np.int64(5588240), np.int64(5588256), np.int64(5588270), np.int64(5588282), np.int64(5588290), np.int64(5588300), np.int64(5588331), np.int64(5588350), np.int64(5588361), np.int64(5588372), np.int64(5588398), np.int64(5588400), np.int64(5588415), np.int64(5588421), np.int64(5588430), np.int64(5588441), np.int64(5588454)]"
422132,1633,2440,"[np.int64(5588086), np.int64(5588093), np.int64(5588109), np.int64(5588114), np.int64(5588129), np.int64(5588132), np.int64(5588149), np.int64(5588158), np.int64(5588169), np.int64(5588176), np.int64(5588188), np.int64(5588198), np.int64(5588208), np.int64(5588216), np.int64(5588229), np.int64(5588231), np.int64(5588249), np.int64(5588269), np.int64(5588276), np.int64(5588286), np.int64(5588299), np.int64(5588300), np.int64(5588329), np.int64(5588358), np.int64(5588363), np.int64(5588374), np.int64(5588389), np.int64(5588394), np.int64(5588409), np.int64(5588412), np.int64(5588429), np.int64(5588449), np.int64(5588452)]"
423316,1659,284,"[np.int64(5588085), np.int64(5588091), np.int64(5588103), np.int64(5588111), np.int64(5588125), np.int64(5588131), np.int64(5588147), np.int64(5588150), np.int64(5588327), np.int64(5588341), np.int64(5588357), np.int64(5588362)]"
424241,1642,3330,"[np.int64(5588097), np.int64(5588108), np.int64(5588115), np.int64(5588121), np.int64(5588138), np.int64(5588144), np.int64(5588156), np.int64(5588167), np.int64(5588176), np.int64(5588186), np.int64(5588190), np.int64(5588206), np.int64(5588217), np.int64(5588227), np.int64(5588237), np.int64(5588241), np.int64(5588257), np.int64(5588263), np.int64(5588279), np.int64(5588285), np.int64(5588298), np.int64(5588301), np.int64(5588318), np.int64(5588323), np.int64(5588338), np.int64(5588342), np.int64(5588356), np.int64(5588365), np.int64(5588373), np.int64(5588380), np.int64(5588397), np.int64(5588408), np.int64(5588417), np.int64(5588425), np.int64(5588436), np.int64(5588449), np.int64(5588456)]"
424806,1669,1921,"[np.int64(5588087), np.int64(5588095), np.int64(5588101), np.int64(5588116), np.int64(5588128), np.int64(5588132), np.int64(5588142), np.int64(5588154), np.int64(5588162), np.int64(5588171), np.int64(5588180), np.int64(5588193), np.int64(5588200), np.int64(5588211), np.int64(5588221), np.int64(5588233), np.int64(5588329), np.int64(5588336), np.int64(5588340), np.int64(5588350), np.int64(5588362), np.int64(5588377)]"
424949,1616,642,"[np.int64(5588207), np.int64(5588253), np.int64(5588317), np.int64(5588323), np.int64(5588345), np.int64(5588351), np.int64(5588364), np.int64(5588370), np.int64(5588384), np.int64(5588391), np.int64(5588404), np.int64(5588418), np.int64(5588421), np.int64(5588431), np.int64(5588442), np.int64(5588451)]"
425925,1609,1891,"[np.int64(5588082), np.int64(5588090), np.int64(5588100), np.int64(5588118), np.int64(5588126), np.int64(5588130), np.int64(5588140), np.int64(5588150), np.int64(5588160), np.int64(5588175), np.int64(5588182), np.int64(5588208), np.int64(5588210), np.int64(5588224), np.int64(5588230), np.int64(5588242), np.int64(5588250), np.int64(5588280), np.int64(5588290), np.int64(5588309), np.int64(5588310), np.int64(5588440), np.int64(5588457)]"
427097,1625,2741,"[np.int64(5588088), np.int64(5588096), np.int64(5588109), np.int64(5588116), np.int64(5588126), np.int64(5588137), np.int64(5588148), np.int64(5588159), np.int64(5588168), np.int64(5588170), np.int64(5588181), np.int64(5588197), np.int64(5588204), np.int64(5588217), np.int64(5588222), np.int64(5588235), np.int64(5588240), np.int64(5588255), np.int64(5588266), np.int64(5588276), np.int64(5588281), np.int64(5588294), np.int64(5588306), np.int64(5588310), np.int64(5588326), np.int64(5588343), np.int64(5588356), np.int64(5588367), np.int64(5588437), np.int64(5588448), np.int64(5588451)]"
431967,1612,2457,"[np.int64(5588081), np.int64(5588095), np.int64(5588106), np.int64(5588115), np.int64(5588125), np.int64(5588139), np.int64(5588145), np.int64(5588153), np.int64(5588160), np.int64(5588173), np.int64(5588184), np.int64(5588199), np.int64(5588204), np.int64(5588218), np.int64(5588223), np.int64(5588234), np.int64(5588248), np.int64(5588269), np.int64(5588275), np.int64(5588285), np.int64(5588291), np.int64(5588305), np.int64(5588311), np.int64(5588325), np.int64(5588337), np.int64(5588348), np.int64(5588354), np.int64(5588361), np.int64(5588379), np.int64(5588384), np.int64(5588394), np.int64(5588406), np.int64(5588414), np.int64(5588433), np.int64(5588443), np.int64(5588453)]"
433506,1619,2700,"[np.int64(5588101), np.int64(5588117), np.int64(5588127), np.int64(5588131), np.int64(5588140), np.int64(5588157), np.int64(5588168), np.int64(5588177), np.int64(5588189), np.int64(5588244), np.int64(5588258), np.int64(5588262), np.int64(5588277), np.int64(5588289), np.int64(5588298), np.int64(5588315), np.int64(5588327), np.int64(5588339), np.int64(5588347), np.int64(5588354), np.int64(5588369), np.int64(5588378), np.int64(5588388), np.int64(5588398), np.int64(5588409), np.int64(5588418), np.int64(5588427), np.int64(5588437), np.int64(5588446), np.int64(5588457)]"
434172,1634,765,"[np.int64(5588112), np.int64(5588127), np.int64(5588135), np.int64(5588149), np.int64(5588152), np.int64(5588162), np.int64(5588172), np.int64(5588187), np.int64(5588283), np.int64(5588294), np.int64(5588305), np.int64(5588315), np.int64(5588320), np.int64(5588335), np.int64(5588349), np.int64(5588353), np.int64(5588365), np.int64(5588371), np.int64(5588385), np.int64(5588393), np.int64(5588405), np.int64(5588416), np.int64(5588426), np.int64(5588432), np.int64(5588447), np.int64(5588452)]"
443660,1619,434,"[np.int64(5588117), np.int64(5588127), np.int64(5588131), np.int64(5588140), np.int64(5588388), np.int64(5588398), np.int64(5588409), np.int64(5588418), np.int64(5588427), np.int64(5588437), np.int64(5588446), np.int64(5588457)]"
443740,1616,36,"[np.int64(5588244), np.int64(5588404), np.int64(5588418)]"
445111,1633,206,"[np.int64(5588129), np.int64(5588132), np.int64(5588176), np.int64(5588198), np.int64(5588208), np.int64(5588269), np.int64(5588286), np.int64(5588300), np.int64(5588313), np.int64(5588344)]"
446423,1609,1226,"[np.int64(5588082), np.int64(5588090), np.int64(5588100), np.int64(5588118), np.int64(5588126), np.int64(5588150), np.int64(5588160), np.int64(5588175), np.int64(5588182), np.int64(5588330), np.int64(5588342), np.int64(5588383), np.int64(5588405), np.int64(5588420), np.int64(5588433), np.int64(5588440), np.int64(5588457)]"
446705,1611,1832,"[np.int64(5588117), np.int64(5588122), np.int64(5588136), np.int64(5588154), np.int64(5588174), np.int64(5588185), np.int64(5588195), np.int64(5588205), np.int64(5588210), np.int64(5588227), np.int64(5588235), np.int64(5588247), np.int64(5588259), np.int64(5588275), np.int64(5588289), np.int64(5588296), np.int64(5588304), np.int64(5588316), np.int64(5588333), np.int64(5588349), np.int64(5588366), np.int64(5588373), np.int64(5588387), np.int64(5588396), np.int64(5588407), np.int64(5588411), np.int64(5588422), np.int64(5588434), np.int64(5588444)]"
447097,1659,101,"[np.int64(5588192), np.int64(5588251), np.int64(5588264)]"
447195,1634,392,"[np.int64(5588152), np.int64(5588162), np.int64(5588206), np.int64(5588215), np.int64(5588239), np.int64(5588245), np.int64(5588250)]"
447205,1625,1830,"[np.int64(5588088), np.int64(5588126), np.int64(5588137), np.int64(5588148), np.int64(5588159), np.int64(5588168), np.int64(5588170), np.int64(5588181), np.int64(5588197), np.int64(5588204), np.int64(5588235), np.int64(5588240), np.int64(5588255), np.int64(5588266), np.int64(5588276), np.int64(5588281), np.int64(5588294), np.int64(5588306), np.int64(5588310), np.int64(5588326), np.int64(5588337), np.int64(5588343), np.int64(5588356), np.int64(5588367), np.int64(5588387), np.int64(5588428), np.int64(5588437), np.int64(5588451)]"
447213,1634,1620,"[np.int64(5588096), np.int64(5588104), np.int64(5588112), np.int64(5588127), np.int64(5588135), np.int64(5588149), np.int64(5588152), np.int64(5588162), np.int64(5588172), np.int64(5588187), np.int64(5588195), np.int64(5588206), np.int64(5588215), np.int64(5588225), np.int64(5588239), np.int64(5588245), np.int64(5588250), np.int64(5588315)]"
447223,1610,1834,"[np.int64(5588111), np.int64(5588129), np.int64(5588133), np.int64(5588144), np.int64(5588153), np.int64(5588196), np.int64(5588202), np.int64(5588219), np.int64(5588228), np.int64(5588233), np.int64(5588243), np.int64(5588253), np.int64(5588265), np.int64(5588273), np.int64(5588287), np.int64(5588292), np.int64(5588306), np.int64(5588313), np.int64(5588321), np.int64(5588331), np.int64(5588347), np.int64(5588352), np.int64(5588360), np.int64(5588375), np.int64(5588381), np.int64(5588393), np.int64(5588404), np.int64(5588413), np.int64(5588424), np.int64(5588435), np.int64(5588456)]"
447228,1616,2108,"[np.int64(5588080), np.int64(5588094), np.int64(5588104), np.int64(5588114), np.int64(5588123), np.int64(5588138), np.int64(5588148), np.int64(5588151), np.int64(5588166), np.int64(5588171), np.int64(5588183), np.int64(5588194), np.int64(5588207), np.int64(5588214), np.int64(5588224), np.int64(5588234), np.int64(5588264), np.int64(5588274), np.int64(5588286), np.int64(5588295), np.int64(5588304), np.int64(5588317), np.int64(5588323), np.int64(5588334), np.int64(5588351), np.int64(5588364), np.int64(5588370), np.int64(5588384), np.int64(5588391), np.int64(5588418), np.int64(5588421), np.int64(5588431), np.int64(5588442), np.int64(5588451)]"
447357,1610,1112,"[np.int64(5588153), np.int64(5588164), np.int64(5588174), np.int64(5588182), np.int64(5588287), np.int64(5588292), np.int64(5588306), np.int64(5588313), np.int64(5588321), np.int64(5588331), np.int64(5588360), np.int64(5588375), np.int64(5588381), np.int64(5588404), np.int64(5588413), np.int64(5588424), np.int64(5588435), np.int64(5588444), np.int64(5588456)]"
447408,1610,321,"[np.int64(5588088), np.int64(5588099), np.int64(5588129), np.int64(5588196), np.int64(5588219), np.int64(5588292), np.int64(5588321), np.int64(5588347), np.int64(5588360), np.int64(5588375), np.int64(5588381), np.int64(5588413), np.int64(5588456)]"
447424,1616,3081,"[np.int64(5588080), np.int64(5588094), np.int64(5588104), np.int64(5588114), np.int64(5588123), np.int64(5588138), np.int64(5588148), np.int64(5588151), np.int64(5588166), np.int64(5588171), np.int64(5588183), np.int64(5588194), np.int64(5588207), np.int64(5588214), np.int64(5588224), np.int64(5588244), np.int64(5588253), np.int64(5588264), np.int64(5588274), np.int64(5588286), np.int64(5588295), np.int64(5588304), np.int64(5588317), np.int64(5588323), np.int64(5588334), np.int64(5588345), np.int64(5588351), np.int64(5588364), np.int64(5588384), np.int64(5588391), np.int64(5588404), np.int64(5588418), np.int64(5588421), np.int64(5588431), np.int64(5588442)]"
447536,1619,767,"[np.int64(5588084), np.int64(5588097), np.int64(5588101), np.int64(5588157), np.int64(5588289), np.int64(5588298), np.int64(5588307), np.int64(5588315), np.int64(5588327), np.int64(5588339), np.int64(5588347), np.int64(5588354), np.int64(5588388), np.int64(5588398), np.int64(5588427), np.int64(5588437), np.int64(5588446), np.int64(5588457)]"
447773,1624,90,[np.int64(5588278)]
447804,1612,130,"[np.int64(5588125), np.int64(5588291), np.int64(5588305), np.int64(5588384), np.int64(5588424), np.int64(5588443)]"
447955,1624,1825,"[np.int64(5588089), np.int64(5588098), np.int64(5588136), np.int64(5588197), np.int64(5588238), np.int64(5588248), np.int64(5588257), np.int64(5588278), np.int64(5588280), np.int64(5588293), np.int64(5588312), np.int64(5588328), np.int64(5588335), np.int64(5588343), np.int64(5588357), np.int64(5588364), np.int64(5588375), np.int64(5588388), np.int64(5588399), np.int64(5588408), np.int64(5588414), np.int64(5588429), np.int64(5588438), np.int64(5588441), np.int64(5588458)]"
447963,1634,1403,"[np.int64(5588081), np.int64(5588096), np.int64(5588127), np.int64(5588149), np.int64(5588172), np.int64(5588187), np.int64(5588225), np.int64(5588239), np.int64(5588245), np.int64(5588250), np.int64(5588265), np.int64(5588274), np.int64(5588294), np.int64(5588305), np.int64(5588320), np.int64(5588349), np.int64(5588353), np.int64(5588371), np.int64(5588385), np.int64(5588393), np.int64(5588405), np.int64(5588416), np.int64(5588432)]"
448079,1628,2763,"[np.int64(5588087), np.int64(5588093), np.int64(5588102), np.int64(5588113), np.int64(5588122), np.int64(5588134), np.int64(5588145), np.int64(5588156), np.int64(5588165), np.int64(5588179), np.int64(5588183), np.int64(5588191), np.int64(5588203), np.int64(5588215), np.int64(5588222), np.int64(5588232), np.int64(5588242), np.int64(5588251), np.int64(5588262), np.int64(5588273), np.int64(5588284), np.int64(5588299), np.int64(5588303), np.int64(5588316), np.int64(5588322), np.int64(5588334), np.int64(5588346), np.int64(5588353), np.int64(5588368), np.int64(5588378), np.int64(5588382), np.int64(5588395), np.int64(5588402), np.int64(5588410), np.int64(5588425), np.int64(5588438), np.int64(5588445), np.int64(5588453)]"
448210,1633,1817,"[np.int64(5588093), np.int64(5588109), np.int64(5588114), np.int64(5588129), np.int64(5588149), np.int64(5588158), np.int64(5588169), np.int64(5588176), np.int64(5588208), np.int64(5588216), np.int64(5588229), np.int64(5588231), np.int64(5588249), np.int64(5588258), np.int64(5588269), np.int64(5588276), np.int64(5588286), np.int64(5588299), np.int64(5588300), np.int64(5588329), np.int64(5588330), np.int64(5588344), np.int64(5588358), np.int64(5588374), np.int64(5588389), np.int64(5588434), np.int64(5588449), np.int64(5588452)]"
448638,1613,891,"[np.int64(5588084), np.int64(5588091), np.int64(5588107), np.int64(5588119), np.int64(5588137), np.int64(5588146), np.int64(5588155), np.int64(5588164), np.int64(5588175), np.int64(5588186), np.int64(5588198), np.int64(5588203), np.int64(5588218), np.int64(5588221), np.int64(5588236), np.int64(5588245), np.int64(5588278), np.int64(5588307), np.int64(5588326), np.int64(5588348), np.int64(5588358), np.int64(5588368), np.int64(5588386), np.int64(5588396), np.int64(5588435)]"
448645,1642,2813,"[np.int64(5588085), np.int64(5588097), np.int64(5588108), np.int64(5588115), np.int64(5588121), np.int64(5588144), np.int64(5588176), np.int64(5588186), np.int64(5588206), np.int64(5588217), np.int64(5588227), np.int64(5588237), np.int64(5588241), np.int64(5588257), np.int64(5588263), np.int64(5588279), np.int64(5588285), np.int64(5588298), np.int64(5588301), np.int64(5588318), np.int64(5588323), np.int64(5588338), np.int64(5588342), np.int64(5588356), np.int64(5588365), np.int64(5588373), np.int64(5588380), np.int64(5588397), np.int64(5588408), np.int64(5588417), np.int64(5588425), np.int64(5588436), np.int64(5588449), np.int64(5588456)]"
448687,1610,2880,"[np.int64(5588088), np.int64(5588099), np.int64(5588102), np.int64(5588111), np.int64(5588129), np.int64(5588133), np.int64(5588144), np.int64(5588153), np.int64(5588164), np.int64(5588174), np.int64(5588182), np.int64(5588196), np.int64(5588202), np.int64(5588228), np.int64(5588233), np.int64(5588243), np.int64(5588253), np.int64(5588273), np.int64(5588287), np.int64(5588292), np.int64(5588306), np.int64(5588352), np.int64(5588360), np.int64(5588375), np.int64(5588381), np.int64(5588393), np.int64(5588404), np.int64(5588413), np.int64(5588424), np.int64(5588435), np.int64(5588444), np.int64(5588456)]"
448708,1613,1852,"[np.int64(5588084), np.int64(5588091), np.int64(5588107), np.int64(5588119), np.int64(5588123), np.int64(5588137), np.int64(5588146), np.int64(5588155), np.int64(5588164), np.int64(5588175), np.int64(5588186), np.int64(5588198), np.int64(5588203), np.int64(5588218), np.int64(5588221), np.int64(5588236), np.int64(5588245), np.int64(5588256), np.int64(5588267), np.int64(5588278), np.int64(5588338), np.int64(5588348), np.int64(5588358), np.int64(5588368), np.int64(5588377), np.int64(5588386), np.int64(5588396), np.int64(5588400), np.int64(5588416), np.int64(5588423), np.int64(5588435), np.int64(5588440), np.int64(5588455)]"
449240,1623,1289,"[np.int64(5588098), np.int64(5588110), np.int64(5588124), np.int64(5588134), np.int64(5588166), np.int64(5588177), np.int64(5588188), np.int64(5588193), np.int64(5588205), np.int64(5588213), np.int64(5588223), np.int64(5588230), np.int64(5588243), np.int64(5588255), np.int64(5588263), np.int64(5588271), np.int64(5588282), np.int64(5588293), np.int64(5588302), np.int64(5588314), np.int64(5588322), np.int64(5588333), np.int64(5588340), np.int64(5588359), np.int64(5588363)]"
449472,1669,2947,"[np.int64(5588087), np.int64(5588095), np.int64(5588101), np.int64(5588116), np.int64(5588128), np.int64(5588132), np.int64(5588142), np.int64(5588154), np.int64(5588162), np.int64(5588171), np.int64(5588180), np.int64(5588193), np.int64(5588200), np.int64(5588211), np.int64(5588221), np.int64(5588233), np.int64(5588241), np.int64(5588252), np.int64(5588261), np.int64(5588277), np.int64(5588281), np.int64(5588291), np.int64(5588303), np.int64(5588312), np.int64(5588329), np.int64(5588336), np.int64(5588340), np.int64(5588350), np.int64(5588362), np.int64(5588377), np.int64(5588381), np.int64(5588390), np.int64(5588401), np.int64(5588417), np.int64(5588422), np.int64(5588432), np.int64(5588442), np.int64(5588459)]"
450826,1642,2245,"[np.int64(5588085), np.int64(5588097), np.int64(5588108), np.int64(5588115), np.int64(5588121), np.int64(5588138), np.int64(5588144), np.int64(5588156), np.int64(5588167), np.int64(5588176), np.int64(5588186), np.int64(5588190), np.int64(5588206), np.int64(5588227), np.int64(5588237), np.int64(5588241), np.int64(5588257), np.int64(5588279), np.int64(5588285), np.int64(5588298), np.int64(5588323), np.int64(5588338), np.int64(5588342), np.int64(5588356), np.int64(5588365), np.int64(5588380), np.int64(5588397), np.int64(5588408), np.int64(5588417), np.int64(5588449), np.int64(5588456)]"
451472,1669,146,"[np.int64(5588211), np.int64(5588221), np.int64(5588241), np.int64(5588261), np.int64(5588277), np.int64(5588336), np.int64(5588340), np.int64(5588377)]"
453315,1619,152,"[np.int64(5588315), np.int64(5588339), np.int64(5588354), np.int64(5588369)]"
454242,1642,2026,"[np.int64(5588085), np.int64(5588097), np.int64(5588108), np.int64(5588115), np.int64(5588121), np.int64(5588138), np.int64(5588144), np.int64(5588156), np.int64(5588167), np.int64(5588176), np.int64(5588186), np.int64(5588190), np.int64(5588206), np.int64(5588217), np.int64(5588227), np.int64(5588237), np.int64(5588241), np.int64(5588257), np.int64(5588279), np.int64(5588285), np.int64(5588298), np.int64(5588301), np.int64(5588338), np.int64(5588342), np.int64(5588356), np.int64(5588365), np.int64(5588373), np.int64(5588380), np.int64(5588397), np.int64(5588408), np.int64(5588417), np.int64(5588425), np.int64(5588436), np.int64(5588449), np.int64(5588456)]"
454388,1669,3413,"[np.int64(5588087), np.int64(5588095), np.int64(5588101), np.int64(5588116), np.int64(5588128), np.int64(5588132), np.int64(5588142), np.int64(5588154), np.int64(5588162), np.int64(5588171), np.int64(5588180), np.int64(5588193), np.int64(5588200), np.int64(5588211), np.int64(5588221), np.int64(5588233), np.int64(5588241), np.int64(5588252), np.int64(5588261), np.int64(5588277), np.int64(5588281), np.int64(5588291), np.int64(5588303), np.int64(5588312), np.int64(5588329), np.int64(5588336), np.int64(5588340), np.int64(5588350), np.int64(5588362), np.int64(5588377), np.int64(5588381), np.int64(5588390), np.int64(5588401), np.int64(5588417), np.int64(5588422), np.int64(5588432), np.int64(5588442), np.int64(5588459)]"
460321,1634,988,"[np.int64(5588081), np.int64(5588096), np.int64(5588127), np.int64(5588135), np.int64(5588149), np.int64(5588152), np.int64(5588195), np.int64(5588206), np.int64(5588215), np.int64(5588225), np.int64(5588239), np.int64(5588245), np.int64(5588250), np.int64(5588265), np.int64(5588274), np.int64(5588283), np.int64(5588294), np.int64(5588315), np.int64(5588320), np.int64(5588335), np.int64(5588349), np.int64(5588353), np.int64(5588365), np.int64(5588371), np.int64(5588385), np.int64(5588393), np.int64(5588405), np.int64(5588416), np.int64(5588426), np.int64(5588432), np.int64(5588447), np.int64(5588452)]"
470680,1614,1676,"[np.int64(5588086), np.int64(5588090), np.int64(5588105), np.int64(5588110), np.int64(5588120), np.int64(5588135), np.int64(5588151), np.int64(5588161), np.int64(5588178), np.int64(5588184), np.int64(5588260), np.int64(5588270), np.int64(5588282), np.int64(5588290), np.int64(5588300), np.int64(5588319), np.int64(5588320), np.int64(5588331), np.int64(5588346), np.int64(5588350), np.int64(5588361), np.int64(5588372), np.int64(5588380), np.int64(5588398), np.int64(5588400), np.int64(5588415), np.int64(5588421), np.int64(5588430), np.int64(5588454)]"
470819,1612,1788,"[np.int64(5588115), np.int64(5588125), np.int64(5588139), np.int64(5588145), np.int64(5588153), np.int64(5588160), np.int64(5588173), np.int64(5588184), np.int64(5588199), np.int64(5588204), np.int64(5588218), np.int64(5588223), np.int64(5588234), np.int64(5588248), np.int64(5588254), np.int64(5588269), np.int64(5588275), np.int64(5588285), np.int64(5588291), np.int64(5588311), np.int64(5588337), np.int64(5588348), np.int64(5588354), np.int64(5588361), np.int64(5588379), np.int64(5588384), np.int64(5588394), np.int64(5588406), np.int64(5588414), np.int64(5588424), np.int64(5588433), np.int64(5588443), np.int64(5588453)]"
470834,1642,2641,"[np.int64(5588085), np.int64(5588097), np.int64(5588108), np.int64(5588115), np.int64(5588121), np.int64(5588138), np.int64(5588144), np.int64(5588156), np.int64(5588167), np.int64(5588190), np.int64(5588206), np.int64(5588227), np.int64(5588237), np.int64(5588241), np.int64(5588257), np.int64(5588263), np.int64(5588279), np.int64(5588285), np.int64(5588298), np.int64(5588301), np.int64(5588318), np.int64(5588323), np.int64(5588338), np.int64(5588342), np.int64(5588356), np.int64(5588365), np.int64(5588373), np.int64(5588380), np.int64(5588397), np.int64(5588408), np.int64(5588417), np.int64(5588425), np.int64(5588436), np.int64(5588449), np.int64(5588456)]"
470978,1631,1201,"[np.int64(5588094), np.int64(5588105), np.int64(5588113), np.int64(5588130), np.int64(5588147), np.int64(5588157), np.int64(5588196), np.int64(5588200), np.int64(5588226), np.int64(5588236), np.int64(5588246), np.int64(5588254), np.int64(5588284), np.int64(5588295), np.int64(5588308), np.int64(5588336), np.int64(5588376), np.int64(5588392), np.int64(5588406), np.int64(5588419), np.int64(5588427), np.int64(5588436), np.int64(5588447), np.int64(5588450)]"
471064,1651,896,"[np.int64(5588163), np.int64(5588201), np.int64(5588214), np.int64(5588226), np.int64(5588232), np.int64(5588249), np.int64(5588260), np.int64(5588296), np.int64(5588302), np.int64(5588318), np.int64(5588321), np.int64(5588339), np.int64(5588341), np.int64(5588423), np.int64(5588439)]"
471753,1610,430,"[np.int64(5588099), np.int64(5588102), np.int64(5588111), np.int64(5588129), np.int64(5588144), np.int64(5588196), np.int64(5588202), np.int64(5588219), np.int64(5588228), np.int64(5588265), np.int64(5588287), np.int64(5588292)]"
